solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,reasoning,_task_id,_model,_provider,_extracted_at
2,3,4,3,3,3,1,"The task requires adding OTLP HTTP/HTTPS support to an existing telemetry system, which is a well-documented pattern in OpenTelemetry. However, it requires deep understanding of OpenTelemetry SDK internals, tracing exporters, and the existing codebase architecture. The problem description provides a clear direction (extend OTLP to support HTTP/HTTPS protocols) but leaves implementation details ambiguous. The single test 'TestGetTraceExporter' suggests focused verification but requires proper setup of the tracing infrastructure.",flipt-io__flipt-36e62baffae2132f78f9d34dc300a9baa2d7ae0e,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:22.674675
2,4,4,3,3,3,0,"The task clearly describes what needs to happen (detect IndexedDB store closure, show error modal for non-guests, reload for guests) but requires deep knowledge of Matrix client internals, IndexedDB lifecycle events, and the element-web architecture including MatrixClientPeg. The test names reveal the expected behavior patterns (reload for guests, show error modal for others), providing good guidance but still requiring framework-specific implementation knowledge.",element-hq__element-web-404c412bcb694f04ba0c4d5479541203d701bca0,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:51.590796
1,3,4,3,4,2,0,"This task requires deep understanding of QtWebEngine internals and how locale handling interacts with Chromium's network service. The test file name suggests a locale-to-language mapping workaround is needed, but the exact implementation requires knowledge of both Qt's locale system and Chromium's expected language codes. The large number of parameterized tests with explicit locale-to-language mappings makes verification straightforward once the mapping logic is implemented.",qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:01.994625
2,4,4,3,3,3,0,"The problem clearly identifies that kernel-debug variants are not being properly matched to the running kernel, and hints that the issue is in the limited subset of kernel packages being checked. This requires understanding of Red Hat kernel package naming conventions and the vuls scanner internals. The fix likely involves extending pattern matching to include debug kernel variants in the isRunningKernel function, which requires domain-specific knowledge of both the codebase and Linux kernel package management.",future-architect__vuls-5af1a227339e46c7abf3f2815e4c636a0c01098e,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:44.179542
2,4,3,3,2,2,1,"The problem clearly describes that an 'old' sort option needs to be added to retrieve topics in ascending order by lastposttime, mirroring existing descending sort modes. This requires understanding NodeBB's topic sorting system and database query patterns (likely Redis sorted sets), but the solution approach is well-hinted - adding handling for the 'old' sort parameter using ascending order queries instead of reverse range queries. The test name explicitly indicates what needs to work: getting topics with recent replies last (oldest first).",NodeBB__NodeBB-05f2236193f407cf8e2072757fbd6bb170bc13f0,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:54.244991
2,3,3,2,2,2,1,"The task describes four distinct but straightforward changes: unexport a function, fix typos, add documentation, and add Oracle Linux support. The problem statement clearly describes what needs to be done but requires understanding of the vuls codebase structure and OVAL vulnerability scanning. The test names provide good hints about expected behavior, and the changes follow common patterns like renaming exported functions and adding switch cases.",future-architect__vuls-9a32a94806b54141b7ff12503c48da680ebcf199,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:13.655937
2,4,3,2,2,2,1,"The task clearly describes needing utility functions to read Linux DMI metadata from /sys/class/dmi/id and parse /etc/os-release files. This is a well-known pattern with standard approaches for reading these system files. The test names explicitly indicate what needs to be implemented (DMI reading and OS release parsing), making the solution direction clear, though specific implementation details require Linux system knowledge.",gravitational__teleport-eefac60a350930e5f295f94a2d55b94c1988c04e,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:35.074778
2,4,4,3,2,2,1,"The problem clearly describes a bounds-checking vulnerability in SQL Server Login7 packet parsing, with the exact code locations and fields that need validation. The fix requires adding boundary validation before array slice operations - a standard security pattern. However, it requires understanding of SQL Server TDS protocol Login7 packet structure and the specific header fields (IbUserName, CchUserName, IbDatabase, CchDatabase). The fuzz tests provide clear verification criteria.",gravitational__teleport-24cafecd8721891092210afc55f6413ab46ca211,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:33.142452
2,4,4,3,3,2,0,"The problem clearly describes the root cause: the markdown processor only reads `firstChild.literal` from emphasis nodes instead of collecting all child text nodes. This requires understanding the CommonMark/markdown AST structure and how to properly traverse nested nodes. The fix pattern (collecting all child nodes instead of just first) is conceptually straightforward once the issue is understood, but requires domain knowledge of the specific markdown library internals. Test cases provide good verification coverage.",element-hq__element-web-18c03daa865d3c5b10e52b669cd50be34c67b2e5,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:18.982548
2,5,4,3,2,2,1,"The problem is crystal clear with explicit reproduction steps and expected behavior. The solution approach is clearly implied - add a check before MFA device deletion to prevent removing the last device when MFA is required. However, this requires understanding Teleport's internal auth service architecture, MFA device management, and security policy enforcement. The pattern of preventing deletion of the last required resource is common in security systems.",gravitational__teleport-3ff75e29fb2153a2637fe7f83e49dc04b1c99c9f,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:42.017248
2,4,4,3,3,3,0,"This task requires understanding of Linux networking concepts (scope host, locally reachable addresses) and Ansible's fact gathering internals. The expected behavior is clearly described with examples, but implementing it requires knowledge of how to parse Linux routing tables and integrate with Ansible's existing network facts infrastructure. The test file name suggests a new module needs to be created for locally reachable IPs.",ansible__ansible-11c1777d56664b1acb56b387a1ad6aeadef1391d,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:07.780954
2,4,4,4,3,4,1,"This task requires refactoring storage architecture from a global properties table to a user-specific table with a new repository pattern. While the solution approach is clearly described (create user_props table, implement UserPropsRepository), it requires deep understanding of the codebase's data access layer, persistence patterns, and how Last.fm integration works. The multiple test suites (Core, Agents, LastFM, Persistence) suggest changes across multiple layers of the application.",navidrome__navidrome-5001518260732e36d9a42fb8d4c054b28afab310,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:09.777318
2,4,3,3,2,2,1,"The task clearly describes the need to modify filter functions to return counts of filtered CVEs and add logging. The test names indicate specific filter methods need modification (FilterByCvssOver, FilterIgnoreCves, etc.) to return filter counts. This is a standard pattern of modifying functions to return additional metadata, but requires understanding the Vuls codebase structure and filter implementation details.",future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:36.887189
2,4,4,3,3,3,1,"The problem describes replacing pexpect-based kinit execution with subprocess-based approach to handle Kerberos authentication more reliably. It requires understanding of Ansible's WinRM connection plugin internals, Kerberos authentication flow, and subprocess management. The expected behavior is well-documented, but implementing it requires knowledge of how kinit works and proper subprocess handling for password input via stdin.",ansible__ansible-e9e6001263f51103e96e58ad382660df0f3d0e39,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:18.092902
2,4,4,3,4,2,0,"The task requires deep knowledge of QtWebEngine's locale handling and Chromium's .pak file system. The problem description clearly outlines the expected behavior (mapping locales to Chromium-compatible fallbacks), but implementing the actual locale mapping table requires understanding which system locales map to which Chromium locales. The extensive test cases provide clear verification criteria, but the solution requires building a comprehensive locale fallback mapping specific to Qt/Chromium internals.",qutebrowser__qutebrowser-ef5ba1a0360b39f9eff027fbdc57f363597c3c3b,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:00.964964
2,3,3,2,2,2,1,"The task clearly describes needing a cache search helper function for WordPress vulnerability database API calls. It's a standard caching pattern implementation, but requires understanding the existing codebase structure and WordPress vulnerability scanning context. The single test 'TestSearchCache' suggests a focused implementation with straightforward verification.",future-architect__vuls-36456cb151894964ba1683ce7da5c35ada789970,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:55.319955
2,3,4,4,3,3,0,"This task requires a significant architectural refactoring of Solr update code, introducing a new SolrUpdateState class and dedicated updater classes for works, authors, and editions. It requires deep understanding of Open Library's internals, Solr integration patterns, and the existing update pipeline. The problem description provides a clear direction (unified state, dedicated updaters) but doesn't give exact implementation details, and the failing tests span multiple components including error handling scenarios.",internetarchive__openlibrary-322d7a46cdc965bfabbf9500e98fde098c9d95b2,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:53.365418
1,3,3,3,2,2,1,"The problem describes multiple edge cases in helper methods for Wikipedia links and statement values, but doesn't provide exact implementation details. The task requires understanding Wikidata API structures and the existing codebase patterns. The fix involves standard data handling patterns (fallbacks, filtering malformed entries, null checks) which are common patterns, but requires understanding the specific data structures involved.",internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:39.112964
2,4,4,4,3,3,0,"This task requires deep understanding of the OpenLibrary codebase's import pipeline, author matching logic, and cover URL validation. The failing tests reveal specific behaviors needed: author name ordering, honorific handling, case-insensitive matching, date-based matching, and cover URL host validation with an allowlist. While the feature description is clear about what's needed, implementing it requires understanding the existing import infrastructure and making coordinated changes across multiple modules (add_book, load_book).",internetarchive__openlibrary-d40ec88713dc95ea791b252f92d2f7b75e107440,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:22.726933
2,5,3,2,2,2,1,The problem is crystal clear - admin upload errors return HTTP 200 instead of 500. The solution approach is clearly indicated (change status code from 200 to 500 on error). This requires knowledge of Node.js/Express HTTP response handling but follows a standard pattern for error handling in web APIs. The test case explicitly checks for the correct behavior making verification straightforward.,NodeBB__NodeBB-8ca65b0c78c67c1653487c02d1135e1b702185e1,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:45.367438
1,3,4,3,3,2,0,"The task requires implementing custom text widget support in qutebrowser's statusbar configuration. The failing tests reveal the expected format (text:value for custom text, plain names for predefined widgets), but understanding how to modify the StatusbarWidget configtype requires deep knowledge of qutebrowser's config type system. The verification is straightforward through the provided unit tests, but the implementation requires understanding the existing validation logic and extending it appropriately.",qutebrowser__qutebrowser-52708364b5f91e198defb022d1a5b4b3ebd9b563,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:34.857383
2,3,4,3,3,2,0,"The task describes a clear approach (check staged/pending records with known prefixes before external API calls) but requires understanding OpenLibrary's internal import system, staged records mechanism, and specific prefixes like 'amazon', 'idb'. The test names suggest implementing a 'find_staged_or_pending' method with specific identifier handling. Domain-specific knowledge of the import pipeline is essential, but verification is straightforward with the provided test cases.",internetarchive__openlibrary-c4eebe6677acc4629cb541a98d5e91311444f5d4,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:21.582736
1,3,4,3,3,2,0,"This task requires understanding OpenLibrary's internal data model for lists and seeds, specifically how to differentiate between string seeds and Thing seeds (work/edition/author). The test names suggest the fix involves handling seed types differently in the lists model. While the feature description is clear about the desired behavior, implementing it requires deep knowledge of OpenLibrary's specific architecture and data structures.",internetarchive__openlibrary-d109cc7e6e161170391f98f9a6fa1d02534c18e4,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:57.255479
2,4,3,2,2,2,1,"The task clearly describes what needs to be implemented: date formatting with zero-padding and validation functions for request fields. The test names explicitly reveal the required functionality (make_date_string, is_valid). This is a standard validation/formatting pattern that requires framework knowledge of the OpenLibrary codebase but follows common Python patterns for string formatting and input validation.",internetarchive__openlibrary-58999808a17a26b387f8237860a7a524d1e2d262,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:29.088541
0,2,4,3,4,2,0,"The problem statement describes UI/frontend issues (notifications dropdown, category selector) but the failing test is about database hash operations (deleteObjectField with empty array). This mismatch between description and actual failing test makes the task confusing. The fix requires understanding NodeBB's database abstraction layer and how deleteObjectField should handle edge cases like empty arrays, which requires deep knowledge of the codebase internals.",NodeBB__NodeBB-eb49a64974ca844bca061744fb3383f5d13b02ad,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:30.040698
1,3,5,4,4,4,0,"This task requires implementing Kubernetes service account token authentication, which demands deep knowledge of Kubernetes OIDC authentication patterns, the TokenReview API, and certificate authority validation. The problem description is a feature request without implementation details, and the test names ('TestLoad', 'TestServeHTTP') are generic, providing little guidance on the expected solution structure. This is a specialized infrastructure authentication feature requiring understanding of both Flipt's authentication architecture and Kubernetes security internals.",flipt-io__flipt-0fd09def402258834b9d6c0eaa6d3b4ab93b4446,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:24.128374
2,4,4,3,3,3,1,"The task clearly describes adding a multipart_encoding option to the URI module, with specific mention of Python email library encoders as the solution. It requires understanding of Ansible's module architecture, multipart form encoding, and the Python email library's encoder options. The test names suggest specific implementation details need to be understood, particularly around handling unknown/wrong encoding types.",ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:37.601948
2,3,3,2,2,2,1,The task clearly describes a refactoring need - extracting an embedded function to a class method for testability. The test names ('test_rolemixin__build_doc') hint at the method name that needs to be created. This is a common refactoring pattern but requires understanding of Ansible's CLI documentation module structure and the RoleMixin class.,ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:29.742527
2,4,4,3,3,3,1,"The task clearly describes that database storage needs a read-only implementation similar to other backends when `storage.read_only=true`. This requires understanding Flipt's storage layer architecture and how other backends implement read-only mode. The solution pattern (wrapper/decorator that blocks write methods) is standard, but requires knowledge of the codebase's storage interfaces and modification methods.",flipt-io__flipt-b68b8960b8a08540d5198d78c665a7eb0bea4008,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:33.515924
2,4,4,3,3,3,0,"The task clearly describes the expected vs current behavior for SCP sink-side path resolution, providing a clear approach direction. However, it requires deep understanding of SCP protocol semantics and Teleport's internal implementation of file transfer operations. The fix involves proper path validation and error messaging for edge cases around directory existence, which requires understanding the specific codebase patterns rather than standard library solutions.",gravitational__teleport-007235446f85b1cbaef92664c3b3867517250f21,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:24.197242
2,4,4,3,3,2,0,"The task requires deep knowledge of qutebrowser's settings system, QtWebEngine version-specific features, and Chromium's dark-mode configuration. The problem statement clearly describes what needs to be done (add Qt 6.6 variant detection, expose new image classifier policy value), and the failing tests provide good guidance on expected behavior. However, implementing this requires understanding the existing darkmode settings plumbing and variant detection system specific to this codebase.",qutebrowser__qutebrowser-8cd06741bb56cdca49f5cdc0542da97681154315,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:18.125676
1,4,3,3,2,2,1,"The task is clearly specified with test cases showing expected behavior for ISBN and ASIN validation. It requires understanding ISBN/ASIN formats and the library's identifier handling, but the pattern of distinguishing identifier types is common. The test names reveal the functions needed (get_isbn_or_asin, is_valid_identifier, get_identifier_forms), providing direction without explicit solution details.",internetarchive__openlibrary-5de7de19211e71b29b2f2ba3b1dff2fe065d660f,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:29.012008
2,4,3,3,3,2,1,"The task clearly describes what needs to be fixed: normalizing ISO-639-1 codes and language names to MARC codes, plus deduplication. This requires knowledge of language code standards and the Open Library codebase, but the approach is well-documented (lookup tables for ISO-639-1 to MARC conversion). The failing test 'languages2-expected2' gives a specific case to fix, and the solution involves standard normalization patterns with deduplication.",internetarchive__openlibrary-7f7e53aa4cf74a4f8549a5bcd4810c527e2f6d7e,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:52.089900
2,4,3,3,2,3,1,"The task clearly describes a polling mechanism with specific behaviors (multiple calls, subscriptions, early stop conditions, unsubscription). This is a well-known pattern for handling asynchronous events. The test names reveal the exact functionality needed (poll with max attempts, subscribe to events, stop on found event, handle edge cases). Requires understanding of React hooks, event subscription patterns, and async polling, but these are common patterns in frontend development.",protonmail__webclients-863d524b5717b9d33ce08a0f0535e3fd8e8d1ed8,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:42.275149
2,4,2,2,1,2,1,The problem clearly describes that dictionary-based access is needed instead of attribute-style access. This is a very common Python pattern - changing `entry.id` to `entry['id']` or using `.get()`. The fix is straightforward once you locate the `map_data` function and update attribute accesses to dictionary accesses.,internetarchive__openlibrary-798055d1a19b8fa0983153b709f460be97e33064,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:16.407675
2,3,4,3,3,2,1,"The task requires refactoring PyQtWebEngine version detection by splitting a method into separate methods based on version source (importlib, PyQt, Qt). The failing tests clearly indicate the expected source labels ('Qt', 'importlib', 'PyQt'), providing guidance on the required structure. However, understanding the qutebrowser codebase and PyQt/QtWebEngine version detection mechanisms requires domain-specific knowledge about how these libraries expose version information.",qutebrowser__qutebrowser-44e64199ed38003253f0296badd4a447645067b6,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:54.846221
2,4,4,4,3,3,0,"The task clearly describes the expected behavior with a specific fallback hierarchy (embedded cover -> album artwork -> placeholder) and quality preferences (PNG over JPG, front image preferred). However, it requires deep understanding of the navidrome media server's internals, particularly its artwork retrieval system and media file handling. The solution involves implementing a multi-step fallback logic with format/quality preferences, which requires moderate logical reasoning about edge cases.",navidrome__navidrome-87d4db7638b37eeb754b217440ab7a372f669205,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:11.878039
2,4,3,2,2,2,1,"The task clearly describes what needs to be done: extract OS version (Release) from Trivy scan results and store it in the appropriate field. This requires understanding the Trivy-to-Vuls parser structure and how OS metadata is handled, but the solution approach is well-defined. The fix likely involves adding a simple field extraction similar to existing Family/ServerName handling, following established patterns in the codebase.",future-architect__vuls-fd18df1dd4e4360f8932bc4b894bd8b40d654e7c,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:53.516293
1,3,4,4,3,3,0,"This task requires deep understanding of the OpenLibrary catalog's MARC record import and matching system. The problem describes that title-only matching is incorrectly allowing MARC records without ISBNs to match against 'promise-item' ISBN records, but the fix location and exact implementation requires understanding the internal matching logic and threshold scoring systems. The test name suggests the fix involves preventing title-only matches between promise items and no-ISBN MARC records.",internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:10.267133
1,3,4,4,3,3,0,"This task requires deep understanding of Teleport's internal architecture, specifically the readiness monitoring system and how process state is managed. The test names reveal a state machine pattern with components transitioning between OK, degraded, recovering, and starting states, requiring implementation of a proper health monitoring system rather than relying on certificate rotation events. The solution requires designing a component-based health aggregation system with time-based state transitions.",gravitational__teleport-ba6c4a135412c4296dd5551bd94042f0dc024504,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:47.753142
1,3,4,3,3,3,0,"This task requires deep understanding of Flipt's configuration system, OCI (Open Container Initiative) storage concepts, and the specific schema validation patterns used in the codebase. The problem description gives a general direction (configuration parsing and validation issues) but doesn't specify exact code locations or fixes. The variety of failing tests (JSONSchema, Load, ParseReference, Store operations) indicates multiple components need modification, requiring familiarity with the internal architecture.",flipt-io__flipt-84806a178447e766380cc66b14dee9c6eeb534f4,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:52.861010
2,4,4,3,3,4,1,The task clearly describes the expected vs actual behavior for event broadcasting - events should be filtered by user and exclude the originating client. This requires understanding the event system architecture and how client/session identification works in navidrome. The solution approach (filtering by user ID and excluding originator) is described but implementing it requires knowledge of the codebase's event broadcasting mechanism. Verification is moderately difficult due to the need to test multi-session scenarios.,navidrome__navidrome-b65e76293a917ee2dfc5d4b373b1c62e054d0dca,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:32.003812
2,4,3,3,2,3,1,"The task clearly describes adding TELEPORT_HOME environment variable support to override default config paths. This is a standard pattern (environment variable for custom home directory) seen in many CLI tools. The main complexity lies in understanding the codebase structure to ensure the environment variable is read early and propagated to all relevant components (client construction, profile management, key storage). The failing tests provide good guidance on what functionality needs to work.",gravitational__teleport-326fd1d7be87b03998dbc53bc706fdef90f5065c,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:20.878835
2,4,3,3,2,2,1,"The problem clearly describes what's wrong (duplicate/unknown role detection in Check, incorrect equality comparison in Equals) and what the expected behavior should be. The solution approach is hinted at - need to add duplicate detection and unknown role validation to Check, and fix Equals to properly compare sets. This is a standard pattern for validation and equality methods, but requires understanding the Teleport codebase's role system.",gravitational__teleport-0cb341c926713bdfcbb490c69659a9b101df99eb,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:01.581392
2,4,4,3,3,3,0,"The problem clearly describes the expected behavior of unified ansible-galaxy install with detailed examples of current vs expected output. However, implementing this requires deep knowledge of ansible-galaxy's CLI architecture, requirements file parsing, and how roles/collections are handled separately. The solution involves modifying command parsing and adding logic to handle both types in a single run while providing appropriate warning messages.",ansible__ansible-ecea15c508f0e081525be036cf76bbb56dbcdd9d,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:34.786004
2,4,3,3,2,2,1,"The problem clearly describes that invalid metadata values (placeholder authors like 'Unknown', 'N/A' and placeholder dates like '1900', '????') need to be filtered out during import validation. The test names explicitly reveal what bad values need to be caught. This is a standard input validation pattern requiring modification to an existing validator, with clear test cases defining expected behavior. The main challenge is understanding the existing import_validator.py structure and adding appropriate validation rules.",internetarchive__openlibrary-f3b26c2c0721f8713353fe4b341230332e30008d,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:44.303311
2,3,4,3,3,3,1,"This is a refactoring task to extract Qt-specific logging code into a separate module. The task clearly describes what needs to be done (move Qt message handler logic from log.py to qtlog.py), but requires understanding of both Python logging internals and Qt's message handling system. The failing test specifically tests 'test_empty_message' in the new qtlog module, suggesting the core challenge is ensuring the extracted code handles edge cases correctly during the migration.",qutebrowser__qutebrowser-ebfe9b7aa0c4ba9d451f993e08955004aaec4345,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:24.081360
2,4,3,2,2,2,1,The task clearly describes extracting inline cron job logic into a separate testable method called `cleanOrphans()`. This is a standard refactoring pattern (extract method) that requires understanding NodeBB's upload handling and cron job structure. The test cases clearly indicate what the new method should do: respect configuration settings and handle orphan age checks.,NodeBB__NodeBB-22368b996ee0e5f11a5189b400b33af3cc8d925a,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:22.285261
3,5,3,2,2,2,1,"The task provides extremely detailed instructions: remove RovingAccessibleTooltipButton component, update its exports, and replace usages with RovingAccessibleButton across specific listed components, including adding a disableTooltip prop for ExtraTile. This is a straightforward refactoring task with clear steps. The main requirement is React/TypeScript knowledge and understanding of the component structure, but the solution approach is explicitly spelled out.",element-hq__element-web-8f3c8b35153d2227af45f32e46bd1e15bd60b71f,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:19.650976
2,4,4,3,3,3,1,"The task clearly describes changing from JSON string storage to DynamoDB native map type for the 'FieldsMap' attribute. This requires deep understanding of DynamoDB data modeling, the Teleport audit event system internals, and proper serialization/deserialization handling. While the pattern of converting between JSON strings and native maps is well-documented, implementing it correctly within Teleport's specific codebase requires familiarity with its event storage architecture.",gravitational__teleport-4d0117b50dc8cdb91c94b537a4844776b224cd3d,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:02.349949
2,4,3,2,2,2,1,"The task clearly describes that environment variables must be read via specific constants (NamespaceEnv, ReleaseNameEnv) and that NewWithClient() must validate both KUBE_NAMESPACE and TELEPORT_REPLICA_NAME. This is a standard pattern of environment variable validation in backend initialization. The test names clearly indicate the expected behavior for each scenario, making verification straightforward. Requires Kubernetes/Teleport domain knowledge but the fix pattern is well-established.",gravitational__teleport-3a5c1e26394df2cb4fb3f01147fb9979662972c5,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:56.362629
2,3,4,3,3,3,1,"The task requires expanding MARC record role abbreviation mappings, which is clearly described but requires understanding of MARC 21 bibliographic standards and the Open Library codebase's import logic. The solution involves adding mappings between abbreviations and full role names (e.g., 'ed.' to 'Editor'), which is a well-documented pattern in library cataloging. The failing tests indicate specific MARC files that need proper role parsing, but understanding MARC relator codes ($e and $4 subfields) requires domain expertise.",internetarchive__openlibrary-08ac40d050a64e1d2646ece4959af0c42bf6b7b5,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:59.142212
0,3,4,4,4,4,0,"The problem describes an MFA/TOTP registration failure but the test names reference 'ContextReader' which suggests the actual fix involves async I/O or context handling, not directly TOTP validation. This mismatch between the problem description and test names indicates a non-obvious root cause requiring deep understanding of the codebase internals. The 'Input length unexpected' error and the ContextReader tests suggest the issue may be in how data is being read/passed during the MFA flow, making this an atypical debugging scenario.",gravitational__teleport-b8fbb2d1e90ffcde88ed5fe9920015c1be075788,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:54.939264
2,3,3,3,2,2,1,"The task clearly describes the need to convert mutable containers (lists, sets) to immutable equivalents (tuples, frozensets) for configuration values used in autocomplete functionality. This is a well-known pattern in Python, but requires understanding the codebase's structure and how these values flow through the autocomplete and worksearch plugins. The failing tests provide clear verification targets, and the solution approach of using tuples/frozensets instead of lists/sets is explicitly hinted at in the expected behavior section.",internetarchive__openlibrary-3f580a5f244c299d936d73d9e327ba873b6401d9,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:31.918096
2,4,3,3,3,2,1,"The task clearly describes what needs to happen - technical fields like `_finalEncrypted` should be stripped during entity cloning, both at root and nested levels. This requires understanding the entity structure and cloning mechanism in this specific codebase, but the pattern of filtering out specific fields during object copying is well-established. The main challenge is ensuring recursive removal in nested objects.",tutao__tutanota-b4934a0f3c34d9d7649e944b183137e8fad3e859,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:22.019770
2,4,3,2,2,2,1,The problem clearly states that a test references an outdated class name `GenericStrategy` that needs to be updated to match the current base class in the hostname module. This is a straightforward class reference update requiring knowledge of Ansible's module structure but following a common pattern of updating tests to match refactored code. The fix likely involves finding the new base class name and replacing the reference in the test file.,ansible__ansible-502270c804c33d3bc963930dc85e0f4ca359674d,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:48.038696
2,4,4,3,2,3,1,"The task clearly describes adding an 'exclude_not_found' boolean option to batch evaluation, with explicit expected behavior. However, it requires understanding Flipt's internal evaluation system and API structure. The pattern of adding optional flags to skip not-found errors is common in batch APIs, but implementing it requires knowledge of the codebase's evaluation flow.",flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:14.134377
2,4,3,3,2,2,1,"The task clearly describes what needs to be done: normalize publisher fields (split place from publisher name) and separate ISBNs into isbn_10 and isbn_13. The test names reveal the expected functions (get_isbn_10_and_13, get_publisher_and_place). This requires understanding Open Library's data model and ISBN format validation, but follows standard data normalization patterns. The failing tests provide clear verification criteria.",internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:50.425286
1,3,4,3,3,3,0,"This task requires understanding of Vuls vulnerability scanner internals, CPE matching logic, and how NVD/JVN data sources interact. The test names 'TestAppendIfMissing' and 'TestSortByConfident' hint at needing to fix list deduplication and confidence sorting logic, but the exact implementation details are unclear. The domain-specific knowledge about vulnerability databases and CPE matching makes this moderately challenging.",future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:06.359208
1,4,4,4,3,4,1,"This is a race condition bug requiring implementation of request throttling or locking mechanism for concurrent topic creation. The problem is clearly described but solving it requires understanding NodeBB's internals, particularly the `isReadyToPost()` function and how to implement proper concurrency control. While rate limiting patterns are well-documented, the specific implementation in NodeBB's architecture requires deep framework knowledge, and testing concurrent behavior is inherently difficult.",NodeBB__NodeBB-1ea9481af6125ffd6da0592ed439aa62af0bca11,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:49.535709
1,3,4,3,3,3,1,"The task requires adding SQL Server connection diagnostic support following an existing pattern for MySQL and PostgreSQL (as evidenced by similar test names). While the problem description focuses on SQL Server, the failing tests include MySQL and PostgreSQL error handling tests too, suggesting a broader refactoring of database error handling. This requires deep knowledge of Teleport's database connection diagnostic internals and understanding of database-specific error codes and handling.",gravitational__teleport-87a593518b6ce94624f6c28516ce38cc30cbea5a,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:27.537137
