solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,reasoning,_task_id,_model,_provider,_extracted_at
2,4,4,3,2,3,1,"The task clearly describes adding OTLP exporter support alongside existing Jaeger/Zipkin exporters, with specific configuration requirements (endpoint default localhost:4317). It requires knowledge of OpenTelemetry tracing protocols and the Flipt configuration validation system. The pattern of adding a new exporter type to an existing tracing configuration is well-established, but requires understanding of OTLP specifics and the codebase's configuration handling.",flipt-io__flipt-b433bd05ce405837804693bebd5f4b88d87133c8,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:04.105791
2,4,5,3,3,4,1,"This task requires deep knowledge of Ansible module development patterns and Cisco NX-OS VRF/MPLS networking concepts. The problem clearly describes what parameters need to be added (route-target import/export) with concrete examples, but implementing it requires understanding the nxos_vrf_af module internals and NX-API/CLI interaction patterns. Verification is challenging as it requires access to actual Nexus hardware or proper simulation environments.",ansible__ansible-77658704217d5f166404fc67997203c25381cb6e,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:50.316261
2,4,2,3,2,3,1,"The task clearly describes what's needed: adding size limit and TTL configuration to a cache implementation. This is a well-known pattern (LRU cache with TTL) with standard approaches available. The main complexity lies in implementing proper eviction logic and expiration checking, requiring moderate reasoning about data structure operations and timing.",navidrome__navidrome-29b7b740ce469201af0a0510f3024adc93ef4c8e,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:10.394152
1,4,5,3,4,4,0,"This task requires deep knowledge of the PROXY protocol specification (both v1 text-based and v2 binary formats), network programming, and understanding of how load balancers communicate client information. The problem is clearly described with good context about the actual vs expected behavior, but the solution requires implementing binary protocol parsing which is specialized knowledge. Verification is difficult as it requires specific infrastructure setup with AWS NLB to reproduce.",gravitational__teleport-3ff19cf7c41f396ae468797d3aeb61515517edc9,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:30.527059
2,4,4,3,3,4,1,"The task clearly describes using an LRU cache from a specific library to cap memory usage and auto-remove evicted keys from Prometheus metrics. It requires deep understanding of Teleport's metrics collection system, Prometheus integration, and the Go LRU library integration. While LRU caches are a standard pattern, integrating them with Prometheus metric label management and ensuring proper eviction callbacks adds complexity to verification.",gravitational__teleport-3587cca7840f636489449113969a5066025dd5bf,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:36.967530
3,5,2,1,2,2,1,The task explicitly states both file locations and the exact value (30000) that needs to be aligned between docker-compose.yml and openlibrary/core/bookshelves.py. This is a straightforward configuration alignment task requiring minimal reasoning - just ensuring two constant values match. The only domain knowledge needed is basic understanding of configuration files and environment variables.,internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:05.105127
1,3,4,3,3,4,1,"The task describes symptoms clearly but doesn't specify exact implementation details needed. It requires understanding qutebrowser's internal GuiProcess class, Qt's QProcess for subprocess management, and how to properly handle async stream reading. While streaming stdout/stderr is a known pattern, integrating it into an existing GUI framework with proper message severity and ordering adds complexity. Verification is difficult due to async timing and the need to test multiple edge cases (empty streams, ordering, severity levels).",qutebrowser__qutebrowser-cf06f4e3708f886032d4d2a30108c2fddb042d81,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:44.634858
1,4,4,3,3,3,0,"This is a feature request for NodeBB (a Node.js forum software, not Python) requiring understanding of the existing maintenance mode implementation, user/group permission system, and admin configuration. The problem is clearly stated with expected behavior, but the solution requires deep knowledge of NodeBB's internals to identify where maintenance mode checks occur and how to add group-based bypass logic. There's no standard pattern as this is specific to NodeBB's architecture.",NodeBB__NodeBB-3c85b944e30a0ba8b3ec9e1f441c74f383625a15,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:24.835736
2,4,3,3,2,3,1,"The problem clearly describes the expected subdomain matching behavior and hints at the implementation approach (widening hostname sequence for matching). This requires understanding qutebrowser's content blocking internals and URL/hostname parsing, but the subdomain matching pattern is well-established. The fix involves iterating through parent domains and checking whitelist precedence, which is a common pattern in ad-blocking/host-blocking systems.",qutebrowser__qutebrowser-c580ebf0801e5a3ecabc54f327498bb753c6d5f2,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:23.640124
2,3,4,3,3,3,0,"The task clearly describes the need to move artist aggregation from SQL to the model layer and even mentions the specific method name (ToAlbumArtist), providing a clear approach. However, it requires deep understanding of the navidrome codebase architecture, the existing album/artist model relationships, and what specific attributes need aggregation. The pattern of refactoring from database-level to model-level aggregation is moderately common but the specific implementation details are project-specific.",navidrome__navidrome-8e640bb8580affb7e0ea6225c0bbe240186b6b08,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:36.264285
1,2,4,4,3,4,0,"This task describes a security vulnerability in Subsonic API authentication but provides very little specific information about where the bug is or what causes it. It requires deep knowledge of both the Navidrome codebase and the Subsonic API protocol authentication mechanisms. The vague description of 'some requests may succeed when they should fail' requires significant investigation to identify the specific authentication bypass condition, and verification requires understanding edge cases in authentication flows.",navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:11.364407
1,4,4,3,2,3,1,"This task requires implementing two new API endpoints (updateShare and deleteShare) following the existing Subsonic API specification and the pattern established by the existing createShare endpoint. The developer needs to understand the Subsonic API protocol, Navidrome's codebase structure, and the share data model. While the pattern is standard CRUD implementation, domain knowledge of the Subsonic API specification and the existing codebase architecture is essential.",navidrome__navidrome-d5df102f9f97c21715c756069c9e141da2a422dc,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:00.023492
1,3,4,4,3,4,0,"This task requires deep understanding of the ProtonMail calendar application's architecture, including multiple components (CalendarSettingsRouter, CalendarSidebar, CalendarContainerView) and their state management. The problem describes a feature gap rather than a specific bug, requiring the developer to understand how holiday calendars should integrate across multiple components. No clear solution pattern is provided, and verification would require testing the full calendar setup flow with location/language-based suggestions.",protonmail__webclients-369fd37de29c14c690cb3b1c09a949189734026f,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:13.531178
2,4,3,2,2,2,1,The task clearly describes what needs to be fixed: update EOL dates for Ubuntu 20.04 (extended support until 2030) and add Ubuntu 22.04 to the distribution detection. This is a data/configuration update task requiring knowledge of the Vuls scanner's internal structure for storing distribution lifecycle data. The solution approach is clearly implied - add/update entries in a configuration file or data structure with the correct dates.,future-architect__vuls-cc63a0eccfdd318e67c0a6edeffc7bf09b6025c0,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:04.744279
2,4,4,3,3,3,1,"This task requires implementing WebFinger protocol (RFC 7033) which is specialized knowledge, plus understanding NodeBB's routing architecture to refactor existing routes. The solution approach is clearly described (create separate router file, implement webfinger endpoint), but requires knowledge of the WebFinger spec and the framework's router patterns. WebFinger is a standard protocol with documented implementations, making verification moderately straightforward.",NodeBB__NodeBB-51d8f3b195bddb13a13ddc0de110722774d9bb1b,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:21.991115
1,3,4,3,2,3,1,"The task describes a memory management issue where completed processes aren't being cleaned up, but doesn't specify exactly how to implement the cleanup. It requires understanding qutebrowser's guiprocess module internals and how the :process interface works. The pattern of cleaning up finished process entries is common, but the implementation details depend on the specific codebase architecture.",qutebrowser__qutebrowser-c09e1439f145c66ee3af574386e277dd2388d094,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:16.570264
2,4,3,2,2,2,1,"The task clearly describes adding JSON log format support with specific configuration paths (config.yml and environment variables). It requires knowledge of logging frameworks (mentions zap.JSONEncoder, logrus.JSONFormatter) and the Flipt configuration system. This is a common feature request pattern in applications, with well-established approaches for implementing configurable log encodings.",flipt-io__flipt-5c7037ececb0bead0a8eb56054e224bcd7ac5922,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:33.024187
1,4,4,3,3,3,1,"The problem clearly describes duplicate objects being generated and severities not being consolidated, but doesn't explicitly point to the fix. It requires understanding of the trivy-to-vuls codebase and how CVE content parsing/aggregation works. The fix likely involves deduplication logic and consolidating severity values, which is a standard pattern but requires understanding the specific data structures used in this tool.",future-architect__vuls-407407d306e9431d6aa0ab566baa6e44e5ba2904,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:26.572563
2,4,4,3,3,3,1,"The task clearly describes the problem (numeric enum values vs readable strings) and expected outcome (support for string identifiers like 'token', 'jwt', 'kubernetes'). However, it requires deep understanding of the Flipt authorization policy engine, protobuf enum handling, and how authentication methods are processed internally. The solution pattern (mapping enums to readable strings) is standard, but implementing it in this specific policy engine context requires domain expertise.",flipt-io__flipt-507170da0f7f4da330f6732bffdf11c4df7fc192,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:38.103646
1,2,5,4,4,4,0,"This task requires deep understanding of Ansible's module execution architecture, Python interpreter management across different system environments, and SELinux internals. The problem statement describes a complex feature involving module respawning under different interpreters and refactoring SELinux handling, but lacks specific implementation details. This is an unusual pattern requiring specialized knowledge of how Ansible modules interact with system-specific Python bindings across different OS versions.",ansible__ansible-4c5ce5a1a9e79a845aff4978cfeb72a0d4ecf7d6,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:22.447089
1,4,3,2,2,3,1,"The problem clearly describes a database NULL handling issue with timestamp fields after an upgrade. The solution involves making model fields nullable or using pointer types to handle NULL values, which is a well-known pattern in database-backed applications. However, it requires understanding the specific ORM/database library used (Go's database/sql based on the error message pattern) and identifying all affected fields in the model definitions.",navidrome__navidrome-bf2bcb12799b21069f137749e0c331f761d1f693,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:59.155699
1,3,5,4,4,5,0,"This task requires deep knowledge of Touch ID/Secure Enclave APIs, WebAuthn/FIDO2 protocols, and Teleport's authentication internals. The problem describes the need for a confirm/rollback mechanism but doesn't specify implementation details. Verification is extremely difficult as it involves hardware security modules, biometric authentication, and requires testing failure scenarios with actual Touch ID hardware.",gravitational__teleport-65438e6e44b6ce51458d09b7bb028a2797cfb0ea,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:50.296506
2,4,5,4,3,4,1,"This task requires creating a new Ansible network module for Ruckus ICX switches, demanding deep knowledge of both Ansible module development patterns and ICX-specific CLI syntax (IPv4/IPv6 logging, facility commands, buffered levels). While Ansible has established patterns for network modules that can be followed, the implementer needs specialized knowledge of ICX command syntax and state management for network device configuration. Verification is challenging as it requires testing against actual ICX devices or accurate mocks with various configuration states.",ansible__ansible-b6290e1d156af608bd79118d209a64a051c55001,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:30.412320
1,4,5,4,4,4,0,"This task requires deep understanding of Teleport's certificate authority system, TLS handshake mechanisms, and trusted cluster architecture. The problem description hints that a Database CA needs to be created for remote clusters but doesn't specify where or how to fix this in the codebase. Verification requires setting up a complex multi-cluster environment with trust relationships and database registration.",gravitational__teleport-53814a2d600ccd74c1e9810a567563432b98386e,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:58.036960
2,4,4,2,2,3,1,"The task clearly describes what needs to be done (extract language metadata from Amazon imports), providing a clear approach. However, it requires understanding Open Library's codebase structure, specifically how Amazon imports work and where edition metadata is processed. The fix itself is likely straightforward (adding a field extraction), but finding the right location and understanding the data format requires domain knowledge of the project's internals.",internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:29.513754
3,5,3,2,1,2,1,"The task explicitly specifies exactly what method to create, where to put it, what it should return, and the exact format of return values. This is a straightforward getter method implementation following common patterns. The main requirement is understanding the existing User model and preferences system in OpenLibrary, but the solution approach is fully spelled out.",internetarchive__openlibrary-60725705782832a2cb22e17c49697948a42a9d03,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:28.442579
2,3,4,3,3,3,0,"The problem clearly states that specific fields (SegmentOperator and Operator) are missing from Rule and RolloutSegment structures, which provides a clear approach. However, implementing this requires deep understanding of Flipt's internal audit logging system and data structures. The task involves adding fields to support multi-segment rollout configurations, which is domain-specific but follows a predictable pattern once the codebase is understood.",flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:15.582856
0,4,5,4,4,4,0,"This bug involves Teleport's internal SSH service networking behavior where nodes report wildcard addresses instead of routable ones. It requires deep understanding of Teleport's node registration, address resolution, and Direct Dial functionality. The fix likely involves modifying how the SSH service determines and advertises its address, which requires knowledge of the codebase's networking internals and distributed system concepts.",gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:26.697546
1,3,4,4,3,4,0,"This task requires deep understanding of the OpenLibrary Solr indexing system internals, including how data providers fetch entity states and how the updater decides between add/delete operations. The problem describes a data consistency issue where stale state affects subsequent operations, but doesn't specify exactly where the caching or state management fails. Verifying the fix requires understanding the full lifecycle of entity updates and testing various merge/delete scenarios.",internetarchive__openlibrary-acdddc590d0b3688f8f6386f43709049622a6e19,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:40.907742
1,4,4,3,3,3,1,"This task requires understanding JSDOM's limitations with HTMLDialogElement and React Testing Library's accessibility tree queries. The problem is well-documented but the solution requires knowledge of workarounds for JSDOM's incomplete dialog support (like polyfills or rendering fallbacks). This is a known issue in the testing community with established patterns, but implementing the fix requires understanding the Modal component's internals and JSDOM behavior.",protonmail__webclients-e9677f6c46d5ea7d277a4532a4bf90074f125f31,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:36.327787
2,4,4,3,3,3,1,"The task clearly describes both current and expected behavior - removing a read/write split abstraction and simplifying to use standard *sql.DB. However, this requires deep understanding of the codebase's database layer architecture and Go's database patterns. The refactoring involves touching multiple consumers throughout the application, making it a moderately complex architectural change, though the pattern of simplifying to standard library types is well-known.",navidrome__navidrome-3982ba725883e71d4e3e618c61d5140eeb8d850a,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:36.843462
1,2,4,3,4,4,0,"This task involves implementing observability metrics for watchers with rolling buffers, requiring deep understanding of the teleport platform internals. The problem statement is vague about the actual bug - mentioning a 'missing symbol' for a circular buffer without specifying what exactly needs to be fixed. The combination of metrics collection, TUI components, and sliding-window calculations requires specialized domain knowledge of the codebase architecture.",gravitational__teleport-fb0ab2b9b771377a689fd0d0374777c251e58bbf,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:49.869252
2,4,2,2,2,3,1,"The problem clearly describes that `~` expansion is not happening on Windows for SSH config paths. The solution involves using standard library functions like `os.path.expanduser()` to expand the tilde, which is a well-documented pattern. The main challenge is locating where in the SSH configuration parsing code this needs to be applied and ensuring it works correctly on Windows.",future-architect__vuls-f6509a537660ea2bce0e57958db762edd3a36702,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:50.628450
2,4,4,4,4,4,0,"This task requires deep understanding of Teleport's profile management system, identity file handling, and virtual profile abstraction. The solution approach is hinted at (in-memory profile, virtual paths, preloaded keys) but implementing it requires understanding how tsh commands resolve profiles and certificates across multiple code paths. Testing requires setting up identity files and verifying no filesystem access occurs, which is complex.",gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:46.049838
2,4,4,3,2,4,1,"The task clearly describes what's needed (TLS configuration options for Redis) and explicitly lists the expected features (CA bundle, inline certs, skip verification). This requires knowledge of TLS/SSL certificate handling, Redis client configuration, and the Flipt codebase structure. Verification is difficult because it requires a TLS-enabled Redis setup with self-signed certificates to test properly.",flipt-io__flipt-02e21636c58e86c51119b63e0fb5ca7b813b07b1,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:10.014542
2,4,3,3,2,3,1,"The problem clearly describes the issue (legacy config field creating inconsistent state) and the expected solution (mapping deprecated field to new unified structure with deprecation warnings). This is a common configuration migration pattern, but requires understanding the project's configuration system and tracing setup. Verification requires testing multiple configuration scenarios and ensuring backward compatibility.",flipt-io__flipt-af7a0be46d15f0b63f16a868d13f3b48a838e7ce,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:14.509415
2,4,4,3,2,3,1,"The task clearly describes migrating socket methods to REST API endpoints with specific routes given. However, it requires deep knowledge of NodeBB's internal architecture, socket-to-REST migration patterns, and the Write API structure. The pattern of creating REST endpoints is well-documented, but implementing it correctly within NodeBB's specific framework requires understanding its middleware, access controls, and existing API conventions.",NodeBB__NodeBB-f2082d7de85eb62a70819f4f3396dd85626a0c0a,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:59.501982
2,4,4,3,2,4,1,"The problem clearly describes the issue (goroutine lifecycle management) and expected behavior (clean termination on Close()). However, this requires deep knowledge of Go concurrency patterns (context cancellation, channel signaling) and understanding multiple storage backend implementations. Verification is difficult due to timing-sensitive goroutine behavior and the need to test across multiple backends. The pattern itself (context-based cancellation) is well-documented in Go.",flipt-io__flipt-dbe263961b187e1c5d7fe34c65b000985a2da5a0,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:45.423681
2,4,4,3,3,3,0,"The task clearly describes what fields are missing (Release portion, architecture, source package entries) in the Trivy-to-Vuls conversion, providing a clear approach direction. However, it requires deep understanding of both Trivy and Vuls data formats, package metadata structures (Debian-specific), and the converter's internal logic. The fix involves multiple data mapping issues across different fields, requiring moderate multi-step reasoning to ensure all relationships are preserved correctly.",future-architect__vuls-7e91f5ef7e5712b1a3d7d5066ad6607e9debc21c,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:14.935279
2,3,4,3,3,4,0,"This task requires deep knowledge of Qt5/Qt6 differences, specifically around QKeyCombination and key handling APIs. The problem statement describes the approach needed (using QKeyCombination for type safety) but lacks specific implementation details. Verification is difficult due to cross-version Qt compatibility requirements and the need to test complex key sequences across different Qt versions.",qutebrowser__qutebrowser-3e21c8214a998cb1058defd15aabb24617a76402,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:36.824194
1,2,4,3,3,3,0,"The problem describes a need to standardize helper functions for mail metrics but lacks specific details about current implementation, expected outputs, or the exact inconsistencies. It requires deep understanding of the ProtonMail web client's internal structure, including how mailbox IDs and page size settings are handled. The vague description of 'inconsistent' values and 'non-standard string values' without concrete examples makes it difficult to determine the exact fix needed.",protonmail__webclients-d3e513044d299d04e509bf8c0f4e73d812030246,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:37.257459
2,4,4,2,2,3,1,"The task clearly describes what needs to be added (audit sink configuration to telemetry), giving a clear approach direction. However, it requires understanding Flipt's internal architecture - specifically how telemetry is collected and how audit configuration is structured. The pattern of adding fields to telemetry data is common, but requires familiarity with the codebase to locate the right components.",flipt-io__flipt-29d3f9db40c83434d0e3cc082af8baec64c391a9,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:57.027626
1,3,3,3,2,3,1,"The task requires adding a configuration option to filter changelog display based on version upgrade type (major/minor/patch). This involves understanding qutebrowser's configuration system and version comparison logic. The solution approach is hinted at (need configurable filtering) but not specified in detail, and semantic versioning comparison is a standard pattern.",qutebrowser__qutebrowser-f631cd4422744160d9dcf7a0455da532ce973315,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:21.336168
1,3,4,3,2,3,1,"The task requires adding input validation for plugin identifiers, which is a common pattern. However, it requires understanding NodeBB's plugin system internals to know what naming conventions are 'established' and where validation should be added. The problem statement is reasonably clear about what's wrong but doesn't specify the exact validation rules or location in the codebase.",NodeBB__NodeBB-76c6e30282906ac664f2c9278fc90999b27b1f48,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:42.270469
1,4,4,3,3,2,0,"The problem clearly describes the bug (key=value parameters being ignored in password lookup plugin) and provides reproduction steps. However, fixing it requires understanding Ansible's lookup plugin architecture and how parameters are parsed. The solution requires investigating the plugin's parameter parsing logic, which needs knowledge of Ansible internals but follows a logical pattern once the parsing issue is identified.",ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:32.480652
1,3,3,3,3,3,1,"This task requires implementing per-source-path log level configuration, which is a known pattern but requires understanding the logging framework's internals. The problem describes the expected behavior but doesn't specify implementation details like configuration format or how path matching should work. Standard hierarchical logging patterns exist in most logging frameworks, but adapting it to source file/folder paths requires moderate framework knowledge.",navidrome__navidrome-f78257235ec3429ef42af6687738cd327ec77ce8,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:02.427329
1,4,4,3,3,3,1,"The task clearly describes the security issue with file permissions being world-readable due to umask handling in atomic_move(). Fixing requires understanding Ansible's module_utils internals and Unix file permissions/umask behavior. While file permission handling is a documented pattern, the fix needs to consider multiple modules that use atomic_move() and potentially add warning mechanisms for missing mode parameters.",ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:21.015649
2,3,4,3,2,3,1,"The problem clearly describes what needs to be handled (locked and soft-deleted shares) and the expected behavior (treating them as unavailable). However, it requires understanding of the Drive application's internal architecture, specifically how shares are loaded and validated. The solution pattern of checking state flags before allowing access is common, but domain-specific knowledge of how ProtonMail Drive handles share states is needed.",protonmail__webclients-6f8916fbadf1d1f4a26640f53b5cf7f55e8bedb7,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:12.310996
2,4,5,4,4,4,0,"This task requires deep understanding of MARC bibliographic record formats (fields 100, 700, 7xx, 880, subfield 6 linkages) which is highly specialized library/cataloging domain knowledge. The problem clearly describes the expected behavior (unified authors array, consistent 880 linkage, preserving trailing periods in roles), but implementing the fix requires understanding complex MARC field relationships and alternate script handling. Verification is difficult due to the need for diverse MARC records with various field combinations and multilingual content.",internetarchive__openlibrary-11838fad1028672eb975c79d8984f03348500173,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:43.488567
1,4,4,3,3,2,0,"The problem clearly describes the bug behavior with expected vs actual outcomes, but doesn't hint at the specific code fix needed. It requires understanding qutebrowser's readline interface implementation and how delimiter-based word deletion should work. The fix likely involves an off-by-one error or edge case in finding the start position when no delimiter exists, which requires understanding the internal logic of these commands.",qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:06.590098
2,4,3,2,2,3,1,"This is a refactoring task to extract Qt argument and environment setup logic into a new module. The task clearly specifies what needs to be moved (qtargs.py) and the acceptance criteria are well-defined. It requires understanding of the qutebrowser codebase structure and Qt-related configuration, but follows a standard module extraction pattern. Verification requires ensuring no behavioral changes while properly organizing the code.",qutebrowser__qutebrowser-de4a1c1a2839b5b49c3d4ce21d39de48d24e2091,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:36.467923
2,4,4,3,2,3,1,"The task describes a clear feature requirement with expected behavior well specified. It requires deep understanding of NodeBB's internals including its permission system, tagging APIs, and topic creation/editing flows. The pattern of restricting certain operations to privileged users is common in web applications, but implementing it requires knowledge of the specific codebase architecture.",NodeBB__NodeBB-0e07f3c9bace416cbab078a30eae972868c0a8a3,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:05.823612
1,3,4,3,3,3,0,"The problem describes a specific behavior change needed in the invitation/registration flow but doesn't indicate where in the codebase the fix should be made or what the validation logic looks like. It requires deep understanding of NodeBB's user registration and invitation system internals. The fix likely involves modifying validation logic to make email optional when a valid token is present, which requires understanding the existing flow and data associations.",NodeBB__NodeBB-a917210c5b2c20637094545401f85783905c074c,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:01.669625
2,3,4,3,3,4,0,"This task requires deep knowledge of the Element/Matrix voice broadcast system internals and React component state management. The expected behavior section hints at the solution (using VoiceBroadcastLiveness type instead of boolean props), but implementation details are not specified. Verification is difficult because it involves UI state synchronization with playback events across multiple component scenarios.",element-hq__element-web-cf3c899dd1f221aa1a1f4c5a80dffc05b9c21c85,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:52.072274
2,4,4,3,4,4,0,"This task requires deep knowledge of Qt/PyQt internals, ELF binary parsing, and the specific version detection mechanisms in qutebrowser. The solution approach is clearly described (ELF parsing -> PYQT_WEBENGINE_VERSION -> user agent fallback with a WebEngineVersions class), but implementing ELF parsing with memory mapping and handling multiple fallback sources is an unusual pattern. Verification is difficult because it requires testing across different Linux distributions and Qt installation methods.",qutebrowser__qutebrowser-394bfaed6544c952c6b3463751abab3176ad4997,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:14.914096
2,4,4,2,2,3,1,"The task clearly describes adding a --include-hidden flag to the config-diff command, which is a standard pattern for CLI option extension. However, it requires deep knowledge of qutebrowser's internal configuration system, including how settings are marked as hidden/internal and how the config-diff command generates its output. The solution approach is hinted at (adding a flag) but implementation details require understanding the codebase.",qutebrowser__qutebrowser-ed19d7f58b2664bb310c7cb6b52c5b9a06ea60b2,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:14.819326
1,3,4,4,3,4,0,"This task requires deep understanding of Open Library's import system architecture and how author matching currently works. The problem describes what needs to be done (utilize external identifiers) but doesn't specify implementation details, data structures, or which specific files/functions need modification. The solution requires understanding multiple external identifier systems (VIAF, Goodreads, etc.) and implementing a priority-based matching algorithm, which involves complex multi-factor reasoning.",internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:42.756280
2,4,4,3,3,3,0,"The task clearly describes what needs to be added (readOnly flag with validation, UI badges) and the expected behavior, but requires deep understanding of Flipt's configuration system, storage backends, and UI components. The solution involves multiple coordinated changes across configuration validation, UI state management, and header components, making it moderately complex with domain-specific knowledge of this feature flag system.",flipt-io__flipt-abaa5953795afb9c621605bb18cb32ac48b4508c,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:12.998090
2,4,3,3,3,4,1,"The task clearly describes the problem (using scheduling logic instead of expiration-specific logic) and specifies the expected behavior (30-minute intervals, handling today vs other dates). It requires understanding the codebase's time/scheduling utilities and implementing date-based conditional logic. Verification is challenging due to time-sensitive edge cases around the 30-minute interval calculation.",protonmail__webclients-0ec14e36ceb01ba45602a563e12352af8171ed39,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:08.130971
1,4,4,4,3,4,0,"This is a Windows-specific path handling regression between versions. The error message shows backslashes in paths (Chiptune\Anamanaguchi) suggesting a path separator issue introduced in the upgrade. Debugging requires understanding Go's filesystem handling on Windows and the specific changes made in 0.50.0, making it moderately difficult to diagnose and verify without the actual Windows environment.",navidrome__navidrome-eebfbc5381a1e506ff17b5f1371d1ad83d5fd642,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:41.666592
2,4,4,3,3,3,1,"The problem clearly describes the need to add deletion functionality to a snapshot cache with distinction between fixed and non-fixed references. This requires understanding the existing cache implementation internals but follows a standard cache management pattern. The solution approach is fairly clear (add delete method with fixed reference protection), but implementing it correctly requires knowledge of the specific codebase structure.",flipt-io__flipt-86906cbfc3a5d3629a583f98e6301142f5f14bdb,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:33.053531
1,4,4,3,2,4,1,"This task involves adding support for a new OS version (Amazon Linux 2023) to a vulnerability scanner. While the problem is clearly described, the solution requires understanding the vuls scanner internals, OS detection mechanisms, ALAS advisory systems, and EOL configuration. This is a common pattern of adding new OS support, but requires domain-specific knowledge of how the scanner handles different Linux distributions.",future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:02.044610
3,4,4,3,2,3,1,"The task provides a detailed solution approach including creating a new Evaluator interface, implementing EvaluatorStorage, migrating logic from RuleStore, and updating Server dependencies. This is a well-known refactoring pattern (Dependency Inversion/Interface Segregation) but requires deep understanding of the Flipt codebase internals and the evaluation/rule storage architecture. Verification requires ensuring all existing functionality works correctly after the decoupling.",flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:42.197574
