solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,reasoning,_task_id,_model,_provider,_extracted_at
0,5,4,4,3,2,0,"The problem is crystal clear with a complete reproducible example showing the bug. However, fixing it requires deep understanding of SymPy's symbolic matrix internals, particularly how identity matrices handle double summation over their elements. The bug involves symbolic summation evaluation where the Kronecker delta (identity matrix elements) isn't being properly handled when summed over both indices, requiring knowledge of how Sum.doit() interacts with matrix element indexing.",sympy__sympy-12419,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:08.933141
1,4,4,3,3,2,1,"The problem clearly identifies that ModelChoiceIteratorValue became unhashable after Django 3.1 upgrade, causing dict lookups to fail. The fix requires understanding Django's form widget internals and implementing __hash__ method on the ModelChoiceIteratorValue class. While implementing __hash__ is a standard Python pattern, knowing where to find and modify this Django internal class requires framework-specific knowledge.",django__django-14915,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:06.532375
1,4,4,3,3,3,0,"This bug requires understanding Sphinx's napoleon extension internals, specifically how it parses numpydoc-style docstrings with multiple parameter names. The problem is clearly described with expected vs actual behavior, but the solution requires deep knowledge of the docstring parsing code. The fix likely involves modifying the parameter parsing logic to handle comma-separated parameter names correctly.",sphinx-doc__sphinx-8056,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:53.784206
2,4,4,3,2,2,1,"The problem clearly shows an IndexError occurring when an expression cannot be denested, and states the expected behavior (return unchanged). The fix requires understanding SymPy's sqrtdenest internals and the call chain through _split_gcd. This is a standard defensive programming pattern - catching an edge case where a tuple is empty - but requires domain knowledge of the symbolic math library to identify the right place to add the guard.",sympy__sympy-17318,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:24.950705
3,5,3,2,3,3,1,"The problem statement explicitly provides the exact solution: add a check for '', '.', or os.getcwd() before removing the first sys.path item. The task is crystal clear with the exact line of code identified. However, it requires understanding of sys.path behavior and runpy module, plus some edge case consideration for what constitutes a 'current directory' entry.",pylint-dev__pylint-7277,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:20.544736
1,4,4,3,3,2,0,"The problem clearly shows that dimension equivalence checking fails for expressions like 'acceleration*time' vs 'velocity', but doesn't hint at how to fix it. Solving this requires deep understanding of SymPy's unit system internals and how dimensions should be simplified/compared. The fix likely involves normalizing dimensions to base units before comparison, which is a domain-specific solution pattern.",sympy__sympy-24213,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:41.535201
1,4,4,3,3,2,0,"The problem clearly identifies that wspace and hspace parameters do nothing in subfigures, and provides a specific line reference in the code. However, fixing it requires understanding matplotlib's figure layout internals and how subfigures are positioned. The bug likely involves the parameters being accepted but not actually applied during layout calculation. Verification is straightforward through visual inspection of the figure output.",matplotlib__matplotlib-25960,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:58.479371
1,4,4,3,3,3,0,"This task requires deep understanding of Django's migration system, specifically how dependencies are detected when field types change from UUIDField to ForeignKey. The problem is clearly described with a reproducible example, but solving it requires knowledge of Django's migration autodetector internals. The solution involves understanding how Django tracks field type changes and generates migration dependencies, which is specialized knowledge not commonly documented.",django__django-11740,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:10.416046
1,4,4,4,3,2,0,"This bug involves understanding SymPy's comparison semantics and the asymmetry between `__eq__` methods on different symbolic types (Float vs BooleanFalse). The problem is clearly stated with expected behavior, but fixing it requires deep knowledge of SymPy's type system and how equality comparisons are delegated between different symbolic types. The fix likely involves modifying the `__eq__` method in the Float class to properly handle boolean comparisons.",sympy__sympy-20801,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:32.508507
3,5,3,2,2,2,1,"The problem statement clearly identifies the exact bug location (UnboundLocalError due to 'substitutions' not being set when loop isn't entered), provides reproduction steps, and even links to the specific code line. The fix is a standard pattern - initializing a variable before a loop that might not execute. This requires Django staticfiles knowledge but the solution is straightforward once the problem is understood.",django__django-14493,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:57.900041
0,4,4,4,4,3,0,"This bug involves the interaction between HTML entity escaping (like &lt;) and URL parsing with trailing punctuation handling in Django's urlize() function. The developer needs deep understanding of Django's urlize internals, how HTML entities work, and how the trailing punctuation stripping logic incorrectly handles partially-matched HTML entities. The issue is subtle - 'lt' is being incorrectly duplicated due to mishandling of the escaped '<' character at the URL boundary.",django__django-14539,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:00.387468
3,4,4,2,3,3,1,"The task provides exact solution steps: add a FutureWarning and later remove the code clause. However, it requires deep understanding of astropy's Table internals, Column vs NdarrayMixin behavior, and the serialization implications. The deprecation warning pattern is standard, but understanding where and how to implement it requires familiarity with the codebase.",astropy__astropy-13236,claude-opus-4-5-20251101,anthropic,2026-01-29T21:55:46.872195
1,5,4,3,3,2,0,"The problem is crystal clear with a minimal reproducible example and explicit expected vs actual behavior. However, fixing it requires deep understanding of pytest's unittest integration, specifically how --pdb mode interacts with unittest's skip decorator at the class level. The reference to a similar issue (#7215) hints this is a known pattern but the class-level variant needs specific handling in pytest internals.",pytest-dev__pytest-10081,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:22.038504
0,4,5,4,4,4,0,"This is a regression bug in Django 4.2 involving the interaction between Window functions and aggregate functions in the ORM. It requires deep understanding of Django's query compilation internals, specifically how subqueries are handled when aggregating over window function annotations. The fix likely involves ensuring window function annotations are properly wrapped in subqueries before aggregation, which requires intimate knowledge of Django's SQL generation layer.",django__django-17084,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:43.510459
1,4,4,3,4,2,0,"The problem clearly describes a naming collision where a model field named 'filterable' conflicts with Django's internal `filterable` attribute used in query filtering. The fix requires understanding Django's ORM internals, specifically how `check_filterable()` in query.py determines if an expression can be filtered. The solution likely involves checking whether the attribute is from the model instance vs the expression's own property, making it an unusual edge case rather than a standard pattern.",django__django-13028,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:29.391414
1,4,4,3,3,2,0,"The error message clearly shows the problem is in the `keep_attrs` lambda accessing `attrs[1]` when a scalar is passed (which has no attributes). The fix requires understanding xarray's `apply_ufunc` and attribute handling internals. The solution needs to handle the case where the second argument is a scalar without attributes, which requires moderate reasoning about edge cases but verification is straightforward.",pydata__xarray-6461,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:13.003417
0,3,4,4,4,4,0,"This is a failing test due to a suspected numpy change affecting LogNorm with huge ranges. The developer cannot reproduce locally, making debugging difficult. Solving this requires deep understanding of matplotlib's color normalization internals, numpy's behavior with extreme values, and how masked arrays interact with log transforms. The sporadic CI failures and lack of local reproducibility significantly increase difficulty.",matplotlib__matplotlib-20488,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:45.670657
2,4,4,2,3,2,1,"The problem clearly states that fixture names should start with an underscore to be 'private' (hidden without -v flag), and points to the exact file and line number where the issue occurs. This requires understanding pytest's fixture naming conventions and internal unittest integration, but the fix is straightforward once located - just adding an underscore prefix to the fixture name. The solution approach is clearly hinted at in the problem description.",pytest-dev__pytest-8399,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:31.233418
1,4,4,4,3,3,0,"This is a regression bug between matplotlib versions 3.4.1 and 3.4.2, requiring deep understanding of matplotlib's axes sharing mechanism and the clear() method internals. The problem is clearly described with reproduction code and visual evidence, but the solution requires tracing through internal state management of shared axes tick visibility. The fix likely involves understanding how ax.clear() should preserve shared-axis state, which requires significant matplotlib internals knowledge.",matplotlib__matplotlib-20826,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:47.030030
2,4,3,2,2,2,1,"The problem clearly describes the issue (argument ordering for psql) and hints at the solution (database name should be at the end of args list). This requires Django framework knowledge about the dbshell management command and PostgreSQL client interface, but the fix is straightforward - reordering arguments in the command construction. The pattern of correct CLI argument ordering is well-documented for psql.",django__django-15851,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:22.830412
0,4,4,3,3,2,0,"This task requires understanding SymPy's quantum physics module internals, specifically how operator multiplication and simplification works for Dagger vs regular Operator classes. The problem is clearly stated with a reproducible example, but fixing it requires knowledge of how IdentityOperator multiplication is handled differently for Dagger objects versus regular Operators. The fix likely involves adding proper handling in the Dagger class's multiplication methods.",sympy__sympy-19783,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:31.478575
1,3,4,4,4,4,0,"This is a Windows-specific path casing regression introduced in pytest 5.1.2. The problem hints at the cause (path converted to lower case) but not the solution. Fixing requires deep understanding of pytest's conftest loading mechanism, Windows filesystem case-insensitivity handling, and how module imports interact with path casing. Verification is difficult as it requires Windows-specific testing with particular directory structures.",pytest-dev__pytest-5840,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:25.406014
2,4,4,3,3,3,1,"The task clearly specifies the problem (RFC 1738 compliance for username/password encoding) and provides example invalid URLs. However, it requires deep knowledge of Django's URLValidator implementation and regex patterns. The solution involves modifying a complex regex to properly reject unencoded special characters, which follows a known pattern but requires careful attention to URL parsing rules.",django__django-10097,claude-opus-4-5-20251101,anthropic,2026-01-29T21:55:55.774971
1,4,4,4,4,2,0,"This bug involves understanding the interaction between SymPy's evaluate context manager and Point2D's coordinate validation. The error about 'Imaginary coordinates' when none are present suggests that with evaluate(False), the is_real check fails because expressions aren't being evaluated. This requires deep knowledge of SymPy's evaluation system and how assumptions work in unevaluated contexts - an unusual pattern that isn't well-documented.",sympy__sympy-22714,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:37.289787
2,4,3,2,2,4,1,"The task clearly describes the problem (dbshell doesn't support SSL client cert parameters) and hints at the solution (add support for 'ssl' parameters similar to existing code). It references a similar bug #28322 which likely provides a pattern to follow. The main challenge is knowing Django's database backend internals and how dbshell passes parameters to psql, plus verification requires PostgreSQL setup with client certificates.",django__django-11239,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:05.724022
1,4,4,3,3,3,0,"The problem is well-documented with a clear reproduction case showing that numeric string keys fail on SQLite but work on PostgreSQL. However, fixing this requires deep knowledge of Django's database backend implementations for JSONField lookups, specifically understanding how has_key is translated to SQL across different database engines. The solution requires understanding the JSON path syntax differences between SQLite, MySQL, Oracle and PostgreSQL when handling numeric-looking keys.",django__django-15503,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:16.536960
2,4,5,4,4,3,0,"This task requires deep understanding of SymPy's combinatorics module, specifically permutation groups and homomorphisms. The problem statement clearly identifies the bug location (inverted generators failing the `in gens` test) and hints at the solution approach (simplifying the logic), but implementing the fix requires understanding how permutation group generators and their inverses should be handled in homomorphism validation. The domain is highly specialized (group theory in computational algebra).",sympy__sympy-24443,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:42.051718
3,5,4,2,2,2,1,"The problem statement explicitly identifies the exact line of code causing the issue and provides two specific solutions (duck typing with hasattr or explicit F check). This requires Django ORM internals knowledge about Expression types and resolve_expression, but the fix itself is straightforward once understood. Verification is easy with the provided reproduction steps.",django__django-15368,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:13.931520
1,4,4,3,4,4,0,"This bug involves understanding matplotlib's pickle serialization mechanism and how DPI scaling interacts with M1 Mac's Retina display handling. The problem is clearly described with reproducible code, but finding the fix requires deep knowledge of matplotlib's figure state management and backend-specific DPI scaling behavior. The M1 Mac-specific nature and Retina display doubling makes this an unusual platform-specific bug that requires understanding the interaction between pickle's __setstate__ and the MacOSX backend's canvas initialization.",matplotlib__matplotlib-23476,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:51.760344
3,5,4,2,2,2,1,"The problem statement explicitly provides the exact fix needed: changing `del deconstruction[2]['to']` to `deconstruction[2].pop('to', None)`. The issue is crystal clear with a full reproduction test case and traceback. While it requires understanding Django's migration autodetector internals, the fix itself is a simple defensive programming pattern (using .pop() with default instead of del).",django__django-15104,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:09.241396
1,4,4,4,4,3,0,"This bug involves Django ORM internals, specifically how FilteredRelation objects are tracked and how SQL JOINs are generated. The problem is clearly described with a reproducible example, but fixing it requires deep understanding of Django's query compilation process and how aliases are managed. The issue likely involves how Django deduplicates or caches relations, which is not a commonly documented pattern.",django__django-15554,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:16.830361
3,4,3,2,2,3,1,"The problem statement provides an exact code modification that fixes the issue, showing precisely how delete_cookie should be modified to preserve samesite attributes. The task requires Django framework knowledge about cookies and HTTP response handling, but the solution is clearly laid out. Verification requires testing cookie behavior across browsers which adds moderate complexity.",django__django-13195,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:32.974699
1,4,4,3,3,2,1,"The problem clearly identifies that the rotation matrix output is incorrect (sign error on one sin(x) term), but doesn't specify which exact line needs fixing. Requires domain knowledge of quaternion-to-rotation-matrix conversion formulas (3D rotation mathematics). The fix itself is likely a simple sign correction, but identifying which element is wrong requires understanding the standard rotation matrix formula. Verification is straightforward since the correct rotation matrix form is well-documented.",sympy__sympy-15349,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:19.369428
1,4,4,3,3,2,0,"The problem clearly describes a bug with pandas transform output when data aggregation changes the index length, with a good reproducible example. However, fixing it requires deep understanding of sklearn's set_output API internals and how _wrap_in_pandas_container handles index alignment. The solution likely involves modifying how the wrapper handles cases where output dimensions differ from input dimensions, but this isn't explicitly stated.",scikit-learn__scikit-learn-25747,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:43.142718
2,4,4,2,2,3,1,"The problem clearly describes the issue (ImageField registering unnecessary post_init signal handler) and hints at the solution (only register handler when width_field/height_field are set). This requires understanding Django's signal system and ImageField internals, but the fix itself is straightforward conditional logic. Verification requires testing both configurations (with and without dimension fields) to ensure the optimization doesn't break functionality.",django__django-16801,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:40.071257
1,5,4,3,3,2,0,"The problem is crystal clear with a complete reproducible example and exact error message. However, fixing it requires deep understanding of Django's migration writer internals to understand how imports are collected and why models.Model isn't being properly imported when used in bases with a mixin. The solution involves modifying the migration writer to detect and add the missing import, which requires framework-specific knowledge but follows logical patterns once the codebase is understood.",django__django-14580,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:01.813199
2,4,2,2,2,2,1,The problem clearly describes the issue (dictionary reuse in iterator) and suggests the solution (copy dictionary before yielding). This is a common Python pattern issue with generators reusing mutable objects. The fix is straightforward - adding .copy() before yield - and verification is simple by checking list(partitions()) returns correct distinct dictionaries.,sympy__sympy-20154,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:30.721983
1,4,4,3,3,3,0,"The problem clearly describes the bug (chained exceptions not serialized in xdist) with good reproduction examples, but doesn't hint at how to fix it. Solving this requires deep understanding of pytest-xdist's exception serialization mechanism and how exceptions are passed between worker processes. The fix likely involves modifying serialization code to include __cause__ and __context__ attributes of exceptions.",pytest-dev__pytest-5787,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:24.139814
2,4,3,2,2,2,1,"The task clearly describes the desired behavior - adding a 'value' parameter to ValidationError calls in built-in validators so users can include %(value)s in custom error messages. This requires Django framework knowledge about validators and ValidationError, but the pattern is already documented in Django's own docs. The fix is straightforward once you understand the validator architecture - just pass the value to ValidationError's params dict.",django__django-13212,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:34.334965
2,4,3,2,2,3,1,"The task clearly describes what needs to be done (move from ~/.pylint.d to XDG-compliant paths) and even links to the specification. It requires knowledge of pylint's internals to find where the directory path is configured, but the XDG Base Directory Specification is well-documented with standard patterns. The main challenge is locating the right files to modify and ensuring backward compatibility.",pylint-dev__pylint-4661,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:18.367973
2,4,4,2,3,3,0,"The problem clearly identifies the issue (unwanted whitespace in LaTeX output) and even shows the expected fix in the markup (using % to suppress whitespace). However, fixing this requires understanding Sphinx's LaTeX writer internals and how it generates code highlighting markup. The solution involves modifying how the writer outputs the opening/closing of inline code blocks to avoid spurious spaces.",sphinx-doc__sphinx-10435,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:47.077414
2,4,3,3,3,2,1,"The problem clearly identifies that `__slots__` was accidentally broken in a parent class, providing a clear direction for the fix. Solving this requires understanding Python's `__slots__` inheritance rules - all classes in the hierarchy must define `__slots__` to prevent `__dict__` creation. The fix involves finding which parent class stopped defining `__slots__` and adding it back, which is a well-documented Python pattern but requires navigating SymPy's class hierarchy.",sympy__sympy-20590,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:32.540896
2,5,4,3,3,3,0,"The problem is crystal clear with exact SQL showing what's wrong (field names vs db_column names in ON CONFLICT clause). However, fixing this requires deep knowledge of Django's ORM internals, specifically how bulk_create generates SQL and where db_column mappings are applied. The solution approach is hinted at (use db_column instead of field name), but finding where in Django's codebase to make this change requires framework expertise.",django__django-16315,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:31.450505
2,4,3,2,2,2,1,"The problem clearly identifies the issue: builtin_str() converts binary strings like b'GET' to the literal string ""b'GET'"" in Python 3. The solution approach is hinted at - handle binary strings properly before conversion. This is a common Python 2/3 compatibility issue with a standard pattern of decoding bytes to str before processing.",psf__requests-2317,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:05.107055
2,5,4,3,2,2,1,"The problem is crystal clear with a reproducible example and the task description explicitly suggests the solution (missing __rand__ method). However, implementing this requires deep understanding of Django's Q objects, Exists expressions, and Python's reflected operator protocol. The pattern of implementing __rand__/__ror__ for operator commutativity is well-documented in Python.",django__django-14017,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:50.680694
3,4,4,2,2,3,1,"The problem statement explicitly provides the exact solution: add the user's email address into PasswordResetTokenGenerator._make_hash_value(). This requires understanding Django's password reset token mechanism and the PasswordResetTokenGenerator class internals. The fix itself is straightforward once you know where to make the change, but verification requires understanding the token generation/validation flow.",django__django-13551,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:40.865630
1,4,4,4,4,3,0,"This bug involves understanding Matplotlib's internal data limit management system and how twinx axes share/propagate data limits between siblings. The problem is clearly described with reproduction code, but finding the fix requires deep knowledge of how stackplot interacts with axis data limits and the twinx mechanism. The regression was introduced in 3.4.0, suggesting changes to internal coordinate transformation or limit propagation logic.",matplotlib__matplotlib-26208,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:59.640015
1,4,3,2,2,2,1,"The problem is clearly demonstrated with examples showing expected vs actual behavior. The task requires understanding SymPy's srepr/printing system to add handling for dict and set types, similar to existing list/tuple handling. The hint that 'fixing it will be an easy job' suggests the pattern already exists for lists/tuples and just needs extension to dicts/sets.",sympy__sympy-19346,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:28.405956
2,4,5,4,4,3,0,"This bug requires deep understanding of Django's ORM internals, specifically the Query.change_aliases, Query.combine, and alias management systems. The problem statement provides a clear explanation of the root cause (change_map keys intersecting with values during alias renaming) and suggests a general solution approach (incrementing alias suffixes until no intersection). However, implementing the fix requires navigating complex internal Django query machinery that is not well-documented externally.",django__django-15128,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:10.289621
0,4,4,4,4,4,0,"This bug involves Django ORM internals, specifically how duration expressions are compiled and converted for SQLite and MySQL backends. The error occurs in the conversion layer where the result format doesn't match expected numeric input, requiring deep understanding of Django's database backend abstraction and expression compilation. The fix likely requires modifying how duration-only expressions are handled differently from mixed datetime/duration expressions on these specific database backends.",django__django-13121,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:32.007578
3,4,2,2,2,3,1,"The problem provides the exact solution: replace `tk / np.sqrt(pk * qk)` with `np.sqrt(tk / pk) * np.sqrt(tk / qk)` to avoid integer overflow. This is a well-known numerical stability pattern. The fix is straightforward once the overflow issue is identified, requiring basic understanding of integer overflow and mathematical equivalence.",scikit-learn__scikit-learn-10844,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:30.425433
3,5,3,1,1,2,1,The task explicitly states the exact solution: change the default value of SECURE_REFERRER_POLICY to 'same-origin'. This is a straightforward configuration default change requiring Django settings knowledge but minimal reasoning. The fix involves changing a default value in Django's settings and potentially updating documentation/tests.,django__django-12419,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:22.998111
3,5,3,2,2,3,1,"The problem statement provides the exact solution code needed - just adding `prog=self.prog_name` to the CommandParser constructor. The issue is crystal clear with explicit before/after code. While it requires Django framework knowledge to understand the context, the fix itself is mechanical and follows a standard pattern of passing already-computed values to constructors.",django__django-13658,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:42.683453
2,4,3,3,3,3,1,"The problem clearly describes that Python's URL parsing behavior changed in bpo-43882, now stripping LF, CR, and tab characters before splitting, which bypasses Django's URLValidator checks. The task suggests two possible solutions (early rejection or silent stripping), making the approach reasonably clear. This requires understanding Django's validation system and URL parsing, with moderate complexity in ensuring the fix handles all edge cases across Python versions.",django__django-14349,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:56.237657
2,4,4,3,3,3,0,"The problem statement clearly identifies the root cause: decorated methods have different __globals__ that don't contain the class, causing cls_is_owner=False. The fix requires understanding Sphinx's autodoc internals and how Python decorators affect method introspection. While the cause is pinpointed, the exact solution (how to properly detect class ownership for decorated methods) requires deep knowledge of Sphinx's documentation generation system.",sphinx-doc__sphinx-7910,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:53.271840
2,4,3,3,3,3,1,"The problem clearly describes the bug (hardcoded year ranges vs RFC-compliant 50-year rolling window) and quotes the RFC specification that defines the correct behavior. The solution approach is implied - compare against current year rather than hardcoded ranges. This requires understanding HTTP date parsing in Django and implementing the RFC 7231 algorithm, which involves moderate date arithmetic and edge case handling around year boundaries.",django__django-11848,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:14.989329
1,4,4,4,4,3,0,"This bug involves Django ORM internals, specifically how self-referencing foreign keys interact with ordering and join generation. The problem is well-documented with clear examples showing expected vs actual behavior, but fixing it requires deep understanding of Django's query compilation, particularly how `_id` field suffixes are resolved and how default ordering propagates through joins. The workarounds mentioned hint at where the issue lies but don't directly point to the solution.",django__django-13033,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:29.619416
1,5,3,2,2,2,1,"The problem is crystal clear - the output uses parentheses instead of square brackets for Mathematica syntax. This requires knowledge of SymPy's code printing infrastructure and how to add/modify printer methods for specific functions. The fix likely involves adding a specific printer method for Max/Min functions in the Mathematica code printer, which follows a standard pattern used for other functions in the codebase.",sympy__sympy-15345,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:17.776775
2,4,4,4,4,3,0,"The problem clearly identifies the root cause - Django's admin incorrectly treating foreign key primary keys as concrete inheritance, causing lookup_allowed() to fail. This requires deep understanding of Django's ORM model inheritance, primary key handling, and admin internals. The fix location is somewhat hinted at but requires understanding the distinction between FK-as-PK and concrete inheritance in Django's internal logic.",django__django-16661,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:38.809121
1,4,4,4,3,3,0,"This task requires deep understanding of Django's model validation system, specifically how ordering fields are validated and how lookups vs transforms are handled. The problem statement clearly identifies the regression (introduced by #29408) and demonstrates that the ordering works at runtime but fails validation, suggesting the system check logic needs to be updated to recognize valid lookups like 'isnull'. Finding the exact location in Django's codebase and understanding the distinction between transforms and lookups requires significant framework internals knowledge.",django__django-12858,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:28.253096
2,5,4,3,3,2,1,"The problem is crystal clear with a reproducible example and the issue description even points to the exact line of code causing the problem (line 337 in _iforest.py). The fix requires understanding scikit-learn's feature name validation internals and how the contamination parameter triggers internal predict calls during fit. The solution likely involves passing the original DataFrame or suppressing the warning during internal prediction, which is a known pattern in scikit-learn.",scikit-learn__scikit-learn-25931,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:43.363088
2,3,4,4,4,4,0,"This task requires deep understanding of seaborn's internal plotting mechanisms, matplotlib's axis handling, and the interaction between scales and visual elements. The problem statement provides implementation hints but acknowledges uncertainty ('trickier than you'd think', 'not exactly sure where would be best'). The solution involves coordinating changes across multiple components (margins, grids, axis inversion) with non-obvious approaches like sticky edges hacks.",mwaskom__seaborn-3069,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:01.662771
2,4,3,2,2,2,1,"The task clearly describes what's needed: add a `refit_time_` attribute to BaseSearchCV that records how long the refitting step takes. This is a straightforward feature addition requiring knowledge of scikit-learn's GridSearchCV/BaseSearchCV internals, specifically where the refit happens. The solution approach is clearly hinted at (time the refit step and store it), and timing code execution is a standard pattern.",scikit-learn__scikit-learn-11310,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:32.383965
0,4,4,4,3,2,0,"The problem clearly demonstrates the bug with two concrete examples showing inconsistent results based on symbol ordering with permute=True. However, fixing this requires deep understanding of SymPy's diophantine solver internals and how the permute flag interacts with symbol ordering. The logical reasoning needed is substantial as the fix likely involves understanding why permutation logic fails in one ordering but works in another.",sympy__sympy-18189,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:26.211587
1,4,4,4,3,3,0,"This task requires deep understanding of Django's ORM internals, specifically how query building, lookups, and lazy evaluation interact. The problem identifies a specific commit as the regression source, providing a vague hint, but fixing it requires understanding how SimpleLazyObject should be resolved during query construction. The reproduction case is clear, but the fix location and approach require tracing through Django's query compilation pipeline.",django__django-12663,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:24.395917
2,5,3,2,1,2,1,"The problem is crystal clear - a documented parameter `store_cv_values` is missing from `RidgeClassifierCV`'s `__init__` method but is referenced in the class documentation. The solution approach is clearly implied: add the missing parameter to the class definition. This is a common pattern of adding a parameter to a class that inherits from or mirrors another class (likely `RidgeCV`), requiring moderate scikit-learn knowledge but simple implementation.",scikit-learn__scikit-learn-10297,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:30.959792
1,5,3,2,2,2,1,"The problem is crystal clear - the short `-v` flag incorrectly expects an argument while `--verbose` doesn't. This requires knowledge of Python's argparse library and how to define boolean/store_true flags. The fix likely involves changing the argument definition from requiring a value to using store_true action, which is a standard pattern in argparse configuration.",pylint-dev__pylint-6386,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:19.225178
3,5,4,2,2,3,1,"The problem statement provides the exact solution code change needed (return self.data['attrs']['id'] instead of constructing the id manually). The task requires deep Django forms/widgets knowledge to understand the context, but the fix itself is trivial once understood. Verification requires testing with CheckboxSelectMultiple widgets with custom auto_id settings.",django__django-14534,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:59.002452
1,4,3,2,2,2,1,"The problem clearly states that the Y() method should return a zero-padded four-digit year but fails for years < 1000. The solution involves standard string formatting to ensure zero-padding, which is a common pattern. However, it requires knowledge of Django's dateformat module structure to locate and fix the Y() method.",django__django-14373,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:56.630967
1,5,4,3,3,2,0,"The problem is crystal clear with exact reproduction steps and expected behavior, including RFC references. However, fixing it requires deep knowledge of Django's i18n internals, specifically how locale patterns are matched in i18n_patterns and URL routing. The solution likely involves modifying regex patterns to handle the script component in BCP 47 language tags, but the exact location and approach isn't hinted at.",django__django-15098,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:07.115748
1,4,4,3,3,2,0,"The problem clearly identifies the bug (extra parentheses causing wrong class creation) and expected vs actual behavior, but doesn't hint at where in the code the fix should be made. Requires understanding of SymPy's symbols() function internals and how it handles nested tuples/sequences when processing the cls parameter. Verification is straightforward since the test case is provided, but finding the fix requires tracing through the symbols parsing logic.",sympy__sympy-23534,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:41.012075
