solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,reasoning,_task_id,_model,_provider,_extracted_at
3,5,5,4,4,3,0,"The hint explicitly identifies the exact line causing the bug and explains what the fix should be (use the world coordinate corresponding to the pixel value instead of hardcoded 1). However, this requires deep understanding of WCS (World Coordinate System) transformations, specifically how SlicedLowLevelWCS handles coordinate transformations when dimensions are coupled through a PCij matrix. The domain knowledge required is very high as it involves understanding astronomical coordinate systems and their inverse transformations.",astropy__astropy-13579,claude-opus-4-5-20251101,anthropic,2026-01-29T21:55:47.346795
3,4,4,3,4,2,0,"The hint provides an exact code diff showing the solution, making implementation straightforward. However, the task requires deep knowledge of Python's AST module and version-specific handling of True/False/None as ast.NameConstant vs ast.Constant vs ast.Name. The issue is somewhat unusual as it relates to a debug-build-specific assertion in Python's compiler that most developers wouldn't encounter.",pytest-dev__pytest-7324,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:32.184960
3,5,3,2,2,2,1,"The problem statement explicitly identifies the exact line to change (line 316 in basic.py) and the exact fix needed (replace 'return False' with 'return NotImplemented'). The Python documentation pattern for rich comparison returning NotImplemented is well-documented. The main challenge is identifying all similar locations in the codebase that need the same fix, but the core solution is clearly specified.",sympy__sympy-13091,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:16.098044
3,5,3,2,1,2,1,"The task explicitly describes exactly what needs to be done: expose warm_start parameter in __init__(), add documentation, and add a test. The solution pattern already exists in RandomForestClassifier and other ensemble methods. This is a straightforward feature exposure task requiring basic knowledge of scikit-learn's ensemble module structure but no deep algorithmic understanding.",scikit-learn__scikit-learn-13496,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:41.412741
0,4,4,3,3,2,0,"The problem is clearly described with a minimal reproducible example and expected behavior (roundtrip should work). However, fixing this requires deep understanding of xarray's internal coordinate handling during stacking/unstacking operations, particularly how multiindex coordinates interact with the merge operation. The error message ('conflicting values for variable y') hints at a coordinate conflict issue but doesn't directly point to the solution.",pydata__xarray-4094,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:12.116900
2,4,3,2,2,2,1,"The task clearly describes what's needed: a new template filter 'escapeseq' that mirrors 'safeseq' but for escaping. The solution approach is hinted at by referencing the existing 'safeseq' filter as a pattern to follow. This requires Django template filter knowledge but is a straightforward implementation following an existing pattern, with clear test cases to verify correctness.",django__django-16877,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:39.606692
1,4,4,3,3,2,1,"The problem is clear - pickling fails when legend is draggable due to unpicklable FigureCanvas references. Solving this requires understanding matplotlib's internal draggable implementation and Python's pickle protocol (__reduce__/__getstate__). The fix likely involves implementing custom pickle methods to exclude or handle canvas references, which is a known pattern for handling unpicklable objects.",matplotlib__matplotlib-25311,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:56.932099
2,4,3,2,2,2,1,"The task clearly describes adding a `fill_value` parameter to `IterativeImputer` to mirror `SimpleImputer`'s functionality when `initial_strategy='constant'`. This is a straightforward feature addition requiring knowledge of scikit-learn's imputer API patterns. The solution involves adding a parameter, passing it to the internal `SimpleImputer`, and follows an existing pattern from `SimpleImputer`.",scikit-learn__scikit-learn-25232,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:46.551689
1,4,4,4,4,2,0,"The task hints at a specific PR (#7151) that caused the regression, providing direction but not the exact solution. It requires deep understanding of pytest internals, specifically the interaction between pdb, unittest integration, and skip handling. The bug involves subtle control flow around teardown execution that only manifests with --pdb flag, making it an unusual pattern requiring careful reasoning about pytest's test lifecycle.",pytest-dev__pytest-7236,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:29.455849
2,5,3,2,1,2,1,"The task is extremely clear - rename a parameter from 'dim' to 'coord' in DataArray.integrate to match the API consistency with differentiate and Dataset.integrate. The solution approach is explicitly stated (rename the argument), and the PR discussion confirms this was an oversight. This is a straightforward API consistency fix requiring basic understanding of xarray's coordinate/dimension distinction and potentially implementing a deprecation cycle.",pydata__xarray-3993,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:12.151620
3,5,5,4,4,3,0,"The hint provides an exact solution approach, detailing which classes (UpdateQuery, SQLUpdateCompiler) need modification and how (changing related_ids from list[int] to dict[Model, list[int]]). However, implementing this requires deep understanding of Django's ORM internals, particularly the SQL compilation layer and model-table inheritance (MTI) handling. The problem itself is clearly demonstrated with a reproducible example, but the fix involves complex internal Django mechanisms that are not commonly documented.",django__django-15563,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:19.625773
1,4,4,4,3,3,0,"This task requires deep understanding of SymPy's set operations internals, specifically how Complement handles symbolic vs numeric elements. The problem is clearly demonstrated with examples, but the fix requires understanding the distinction between definite membership (numbers in interval) and uncertain membership (symbols that could be in or out of the set). The hints mention studying complement computation but don't provide a concrete solution approach.",sympy__sympy-13615,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:16.185037
1,4,4,3,3,2,0,"The problem clearly describes that the 'center' kwarg is being ignored when manually iterating over DataArrayRolling, with concrete code examples showing expected vs actual behavior. Fixing this requires understanding xarray's rolling window internals, specifically how the iterator yields windows and how centering should affect the iteration indices. The test cases make verification straightforward, but finding the bug in the rolling implementation requires deep familiarity with the codebase.",pydata__xarray-6744,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:18.456978
1,5,4,3,3,2,0,"The problem is extremely well-documented with a clear reproducer script showing the inconsistency between 'description' and 'signature' modes for None type hints. However, fixing it requires understanding Sphinx's autodoc and domain internals, specifically how type annotations are parsed and linked via intersphinx. The failing test 'test_parse_annotation' points toward the annotation parsing code in the Python domain, but the exact fix location requires internal knowledge of how Sphinx handles None specially versus other types.",sphinx-doc__sphinx-7454,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:54.356286
0,5,4,3,3,2,0,"The problem is crystal clear with a minimal reproducible example - set_visible(False) doesn't work for 3D axes. However, fixing it requires deep understanding of matplotlib's 3D projection internals, specifically how the Axes3D class handles visibility differently from regular 2D axes. The fix likely requires overriding or modifying how the 3D axes draws itself to respect the visibility flag.",matplotlib__matplotlib-23314,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:50.414284
3,5,3,2,3,2,1,"The problem statement explicitly provides the exact fix needed (adding `isinstance(estimator, type)` check on line 51), and the maintainer discussion confirms this approach. The task requires understanding sklearn's clone function and estimator patterns, but the solution is clearly specified. Verification is straightforward with the provided test case.",scikit-learn__scikit-learn-12585,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:37.271951
3,5,2,2,2,2,1,The problem statement explicitly identifies the exact line causing the issue and provides the exact solution ('append a ` or 1` at the end of this line'). The bug is a simple edge case where integer division results in 0 when it should be at least 1. This is a straightforward fix requiring minimal domain knowledge - just ensuring a minimum value of 1 for CPU count.,pylint-dev__pylint-6903,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:22.324062
2,4,4,4,3,3,0,"The task involves Django's multi-table inheritance (MTI) internals, specifically how primary keys propagate through parent links. The hints provide a clear approach (modifying `_set_pk_val` to handle parent links), but the final solution needs to handle edge cases like multiple inheritance. This requires deep understanding of Django's ORM model inheritance mechanics and the relationship between `pk`, `attname`, and parent pointer fields.",django__django-12273,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:21.272802
2,4,4,3,3,2,1,"The problem clearly describes that non-disjoint cycles should be applied left-to-right instead of raising an error, which hints at the solution approach. However, implementing this requires understanding SymPy's Permutation class internals and how cycle notation works in group theory. The fix involves modifying the constructor to compose cycles sequentially rather than validating disjointness, which is a standard pattern in permutation group implementations.",sympy__sympy-12481,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:13.501807
3,4,2,2,2,2,1,"The task explicitly provides the exact regex fix needed - changing the lookahead from `(?=\d+:\d+)` to `(?=-?\d+:-?\d+)`. This is a straightforward regex modification requiring basic understanding of lookahead patterns but no deep Django internals knowledge. The failing tests clearly indicate what needs to work, making verification easy.",django__django-10999,claude-opus-4-5-20251101,anthropic,2026-01-29T21:55:56.885777
3,5,4,3,3,2,0,"The hints section provides the exact solution with a diff showing exactly what code changes are needed. However, this requires deep understanding of matplotlib's internal architecture including renderer plumbing, OffsetBox inheritance, and how tight_layout interacts with inset axes. The fix is relatively straightforward once the solution is known - adding a null check for renderer and getting it from the axes' figure instead.",matplotlib__matplotlib-26291,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:00.938601
3,5,4,2,2,2,1,"The task description explicitly provides the exact solution: modify CharField.__init__ to only add MaxLengthValidator when max_length is not None, following the same pattern as BinaryField.__init__. The problem is crystal clear with benchmarks and code examples. While it requires understanding Django's field and validator internals, the fix itself is straightforward and the pattern already exists in BinaryField.",django__django-15277,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:12.339135
2,4,4,3,3,2,0,"The hint explicitly identifies the problematic line (286) and explains the mathematical error - incorrectly distributing product over sum. However, fixing this requires understanding SymPy's concrete product evaluation internals and knowing when this optimization is valid vs invalid. The verification is straightforward since the test case provides clear expected values, but the fix requires careful mathematical reasoning about when products can be split over sums.",sympy__sympy-13551,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:16.287030
3,5,3,1,1,2,1,"The task provides the exact solution in multiple forms - both explicit method implementations and a simpler approach via `_known_functions` dictionary. The problem is crystal clear with code examples showing the issue and expected fix. This is a standard pattern in SymPy's printing system, requiring only framework-specific knowledge of how printers work, but the solution is essentially copy-paste from the problem description.",sympy__sympy-22914,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:42.539445
3,5,4,2,2,2,1,"The exact solution patch is provided in the hints, including the specific method to add and its implementation. The problem is clearly explained with SQL examples showing the expected vs actual behavior. While understanding Django ORM expression internals (get_group_by_cols, ExpressionWrapper) requires deep framework knowledge, the fix itself is mechanical once the solution is given.",django__django-13012,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:29.459372
1,4,4,4,3,2,0,"The task provides a clear bug description with a reproducible example showing that composed queries (union) don't properly update column lists when values()/values_list() is called multiple times. The hint to compiler.py lines 428-433 gives a vague direction but doesn't specify the fix. This requires deep understanding of Django's ORM query compilation internals, particularly how composed queries handle column selection caching, making it a non-trivial fix requiring significant Django internals knowledge.",django__django-11490,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:10.182540
3,5,3,2,2,2,1,"The task provides an exact solution in the hints section, showing the complete code change needed to handle empty tuples. The problem is crystal clear with explicit error messages, reproduction steps, and the exact file/line causing the issue. While it requires some understanding of Sphinx's internal AST handling for type annotations, the fix is straightforward once the edge case is identified.",sphinx-doc__sphinx-7462,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:53.503589
3,5,3,2,1,2,1,"The problem statement provides the exact solution: adding a None check before the comparison. The issue is crystal clear with a reproducible example, specific line number, and the exact fix needed. This is a common pattern of handling None values before comparisons, requiring only basic Django formset knowledge to understand the context.",django__django-16569,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:35.351736
3,5,3,2,2,2,1,"The problem statement explicitly provides the exact solution: replacing `password.help_text.format(""../password/"")` with `password.help_text.format(f""../../{self.instance.pk}/password/"")`. The issue is clearly explained with the URL structure and the root cause. This requires Django forms knowledge but the fix is straightforward once understood.",django__django-16139,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:29.074427
3,5,4,3,3,2,1,"The problem description provides an exact solution patch showing how to catch the PolynomialError in the Mod.eval method. The debugging analysis in the hints is thorough and identifies the exact cause. While understanding SymPy's polynomial and Piecewise systems requires domain knowledge, the fix itself is a straightforward try-except pattern wrapping a gcd call.",sympy__sympy-21379,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:38.425009
3,5,4,3,2,2,1,"The solution is explicitly detailed in the hints - modify the `_entry` method in the `Identity` class to return `KroneckerDelta(i, j)` instead of directly returning 0 or 1 based on symbolic index comparison. The problem is crystal clear with reproducible code and expected behavior. While it requires understanding of SymPy's matrix internals and symbolic computation concepts, the fix itself is straightforward once the cause is identified.",sympy__sympy-12419,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:11.391325
3,5,3,2,2,2,1,"The hint explicitly provides the exact solution: add a `__hash__` method that returns `hash(self.value)`. This is a standard Python pattern for making objects hashable. The problem is crystal clear with a specific error message and example code, and the fix is straightforward Django form field knowledge combined with basic Python understanding of the `__hash__` protocol.",django__django-14915,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:06.799570
1,4,4,3,3,2,0,"This task requires understanding Sphinx's napoleon extension internals, specifically how it parses numpy-style docstrings with multiple parameters on one line. The problem is clearly described with expected vs actual behavior, but finding the fix requires knowledge of the docstring parsing code. The test case name 'test_multiple_parameters' gives a hint about what functionality needs to work, but the actual implementation fix location isn't obvious.",sphinx-doc__sphinx-8056,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:58.510125
3,5,4,3,2,2,1,"The hints provide an exact solution with a diff showing the fix in `_sqrt_match` function - adding a check for `is_positive` before calling `split_surds`. The problem is crystal clear with full traceback and expected behavior. However, it requires understanding SymPy's internal simplification logic for square roots and surds. The fix itself follows a standard defensive programming pattern of adding input validation.",sympy__sympy-17318,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:28.881278
3,5,3,2,2,3,1,"The problem statement explicitly provides the exact solution: check if the first item is '', '.', or os.getcwd() before removing it from sys.path. The code location is even given (line 99 in pylint/__init__.py). This requires understanding of Python's sys.path mechanics and runpy module, but the fix itself is straightforward - adding a conditional check before the existing removal operation.",pylint-dev__pylint-7277,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:23.328613
1,4,4,4,3,2,0,"This bug involves the physics units system in SymPy where equivalent dimensions (velocity vs acceleration*time) are not recognized as compatible during addition. The fix requires understanding SymPy's dimension system internals and how to properly compare dimensions for equivalence rather than strict equality. The problem is clearly described with reproducible code, but the solution requires deep knowledge of how dimensions should be normalized or compared for physical equivalence.",sympy__sympy-24213,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:46.167196
2,4,4,3,3,3,0,"The problem clearly identifies that wspace/hspace parameters in subfigures don't work, and hints point to specific code locations and suggest borrowing logic from Axes positioning. However, fixing this requires deep understanding of matplotlib's figure layout system, gridspec, and transform mechanisms. The discussion reveals complexity around how subfigures should interact with gridspec spacing versus subplots, requiring careful consideration of existing behavior.",matplotlib__matplotlib-25960,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:58.787036
3,4,4,3,3,2,1,"The hints explicitly identify the bug location (MigrationAutodetector.generate_altered_fields) and the exact fix needed (using self._get_dependencies_for_foreign_key when changing from non-relation to relation field). The problem requires deep understanding of Django's migration autodetector internals, but the solution pattern follows existing code for handling FK dependencies. Verification is straightforward with the provided test case.",django__django-11740,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:11.052969
1,4,4,3,3,2,0,"The problem clearly shows the asymmetric comparison behavior between S(0.0) and S.false, and hints that the expected result should be False (like S(0) == S.false). However, fixing this requires understanding SymPy's internal comparison machinery, specifically how Float's __eq__ method interacts with Boolean types. The solution requires knowing where to modify the equality comparison logic in SymPy's number classes.",sympy__sympy-20801,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:37.308353
3,5,3,2,1,2,1,"The problem statement explicitly identifies the exact location of the bug (line 246-257 in storage.py), explains the cause (substitutions variable not initialized before the loop), and even points to the specific code. This is a classic 'unbound local variable' bug with a trivial fix - just initialize 'substitutions' before the loop. The fix pattern is well-known and straightforward.",django__django-14493,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:58.346857
1,4,4,4,4,3,0,"This task requires deep understanding of Django's urlize() function internals and how it handles HTML-escaped strings (like &lt; for <) combined with trailing punctuation stripping. The bug involves subtle interaction between HTML entity handling and URL parsing logic, which is an unusual edge case. While the problem is clearly demonstrated with expected vs actual output, fixing it requires understanding the complex text processing pipeline in urlize().",django__django-14539,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:00.078125
3,5,4,2,2,2,1,"The task explicitly shows the exact code to remove and describes the expected behavior change. The solution is clearly stated: remove the code that auto-transforms structured arrays into NdarrayMixin, allowing them to be added as Column instead. The main complexity is understanding astropy's Table internals and mixin system, but the fix itself is straightforward code removal.",astropy__astropy-13236,claude-opus-4-5-20251101,anthropic,2026-01-29T21:55:46.706488
1,5,4,3,3,2,0,"The problem is crystal clear with a minimal reproducible example and exact expected behavior. However, fixing it requires deep understanding of pytest's unittest integration, specifically how the --pdb flag interacts with test execution and how class-level skip decorators should prevent tearDown execution. The reference to issue #7215 hints that a similar fix exists for function-level skips, which provides some direction but requires understanding pytest internals to apply to class-level skips.",pytest-dev__pytest-10081,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:24.795660
1,4,5,4,4,3,0,"This task requires deep understanding of Django's ORM internals, specifically how annotations, aggregates, and window functions interact in query compilation. The test name 'test_referenced_window_requires_wrapping' hints that window functions need to be wrapped in subqueries when aggregating, but implementing this requires intimate knowledge of Django's query building machinery. The regression nature (worked in 4.1, broke in 4.2) suggests changes to aggregation annotation pruning logic need careful analysis.",django__django-17084,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:43.994446
3,5,4,3,3,2,1,"The task provides an exact solution in the hints section - a specific diff showing the one-line code change needed. The problem is crystal clear with full traceback, reproduction steps, and identified regression commit. However, understanding why this fix works requires knowledge of Django's ORM internals, specifically how expressions and the filterable attribute interact in query building.",django__django-13028,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:30.017272
1,4,4,3,3,2,0,"The error message clearly shows an IndexError when accessing attrs[1] in a lambda, indicating the issue is with handling scalar arguments that don't have attributes. The fix requires understanding xarray's internal attribute handling mechanism in apply_ufunc and the keep_attrs parameter. The solution needs to handle the case where scalar arguments don't contribute to the attrs list, requiring knowledge of xarray's internals but straightforward logic once understood.",pydata__xarray-6461,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:13.875325
1,3,4,4,4,4,0,"This is a compatibility bug triggered by numpy 1.21.0, requiring deep understanding of matplotlib's color normalization and image processing internals. The error occurs in LogNorm when vmin/vmax become invalid after transformation, but the root cause is subtle and related to how numpy handles certain values differently in the new version. The developer cannot reproduce locally, making debugging particularly challenging, and the fix requires understanding the interaction between masked arrays, log transforms, and huge value ranges.",matplotlib__matplotlib-20488,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:46.443393
3,5,3,2,2,2,1,The task provides an exact solution with a diff showing the fix (adding underscore prefix to fixture names). The problem is crystal clear with explicit expected behavior and the maintainer even identified the exact commits that introduced the regression. The fix is mechanical - just adding underscores to generated fixture names in a few places - requiring minimal reasoning but some pytest fixture system knowledge.,pytest-dev__pytest-8399,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:34.102659
2,4,4,3,3,2,0,"The hints clearly identify the problematic commit and explain that tick rcParams are applied at the wrong place (end of Axes.__init__ instead of Axes.clear/Axis.clear). This requires deep understanding of matplotlib's axes initialization flow and tick visibility management. The fix location is fairly well-specified, but implementing it correctly requires knowledge of how shared axes coordinate tick visibility.",matplotlib__matplotlib-20826,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:47.035328
2,4,3,2,2,2,1,"The problem clearly describes that psql requires options before the database name, and explicitly states the fix involves reordering the args list. This requires Django-specific knowledge of the dbshell command implementation and understanding of psql's argument ordering, but the solution approach is straightforward - just reorder arguments. The fix pattern is well-documented (command-line argument ordering) and verification is straightforward with the provided test.",django__django-15851,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:22.971679
1,4,4,3,3,2,0,"The problem clearly shows that Dagger(A) * IdentityOperator() doesn't simplify correctly while A * IdentityOperator() does. This requires understanding SymPy's quantum physics module internals, specifically how operator multiplication and simplification work for Dagger objects vs regular Operators. The fix likely involves ensuring Dagger properly inherits or implements the identity multiplication behavior, but the exact implementation requires deep library knowledge.",sympy__sympy-19783,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:35.162450
2,4,4,3,3,3,0,The hints directly point to the likely cause (PR #5792 using os.normcase) and suggest the fix approach (using Path.resolve() to preserve correct casing). This is a Windows-specific path casing issue requiring understanding of pytest's conftest loading internals and how Python module imports work with case-sensitive paths. The fix requires knowledge of pytest's internal path handling mechanisms and Windows filesystem behavior.,pytest-dev__pytest-5840,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:28.071614
2,4,4,3,3,3,1,"The task clearly describes the RFC 1738 requirement that username/password fields must have certain characters encoded, and gives specific examples of invalid URLs. It requires understanding Django's URLValidator regex internals and URL parsing standards. The fix involves modifying a complex regex pattern to properly reject unencoded special characters, which is a moderately specialized task with established patterns for URL validation.",django__django-10097,claude-opus-4-5-20251101,anthropic,2026-01-29T21:55:56.812266
1,4,4,4,3,2,0,"The issue involves understanding SymPy's evaluate context manager and how it affects the Point2D class's coordinate checking logic. The error message about 'Imaginary coordinates' when using Integer values suggests the is_real check behaves differently under evaluate(False), requiring deep understanding of SymPy's evaluation system. The fix likely involves handling the unevaluated case in the Point class's validation logic.",sympy__sympy-22714,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:41.566358
2,4,3,2,2,2,1,"The task clearly describes adding SSL certificate parameters to the PostgreSQL dbshell command, similar to a previous fix (#28322). It requires Django-specific knowledge about how database shell commands work and how to pass environment variables to psql, but the pattern is well-established from the referenced similar bug fix. The solution involves extending existing code to handle additional SSL parameters.",django__django-11239,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:04.777300
2,4,4,3,3,2,0,"The hint clearly identifies that compile_json_path() incorrectly uses array paths for integers in has_key lookups on SQLite/MySQL/Oracle backends. This requires deep knowledge of Django's database backend internals and JSON field implementation. The solution involves modifying how JSON paths are compiled for these specific lookups, but the exact implementation details are not provided. Verification is straightforward with the provided test cases.",django__django-15503,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:16.811185
2,4,4,3,3,2,0,"The problem clearly identifies the bug location (the `_image()` function handling inverted generators) and hints at the solution approach (simplification needed). However, fixing this requires deep understanding of SymPy's combinatorics module, specifically how PermutationGroups, generators, and homomorphisms work. The test is straightforward to verify but the domain knowledge needed to properly handle inverted generators in the homomorphism checking logic is substantial.",sympy__sympy-24443,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:46.578269
3,5,4,2,2,2,1,"The task provides the exact solution: change the type check from `isinstance(attr, Expression)` to either duck typing with `hasattr(attr, 'resolve_expression')` or explicit `isinstance(attr, (Expression, F))`. The problem is crystal clear with a complete reproduction case and SQL output showing the bug. While Django ORM internals knowledge is needed to understand why F() isn't caught by the Expression check, the fix itself is trivial once identified.",django__django-15368,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:14.461601
1,4,4,3,4,3,0,"The hint explains the root cause (DPI doubling for high-DPI screens during show, then saving doubled DPI), but doesn't specify exact fix location. Requires deep knowledge of matplotlib's figure pickling/unpickling mechanism and high-DPI handling internals. The platform-specific nature (M1 Mac) and interaction between serialization and display scaling makes this an unusual pattern.",matplotlib__matplotlib-23476,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:51.931617
3,5,3,2,2,2,1,"The problem statement explicitly provides the exact fix needed: changing `del deconstruction[2]['to']` to `deconstruction[2].pop('to', None)`. The issue is crystal clear with a complete reproduction test case and stack trace. While Django migration internals knowledge helps understand the context, the fix itself is a simple defensive coding pattern (using dict.pop with default instead of del to handle missing keys).",django__django-15104,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:08.087256
1,4,5,4,4,3,0,"This bug involves Django ORM internals specifically around FilteredRelation and SQL JOIN generation. The hint identifies a specific regression commit but doesn't explain the fix. Understanding how Django's query compiler handles multiple FilteredRelations with the same base relation requires deep knowledge of Django's ORM internals, particularly the alias mapping and join reuse logic.",django__django-15554,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:17.708870
3,5,3,2,2,2,1,The problem statement explicitly provides the exact solution code showing how to modify delete_cookie() to include samesite parameter. The hint confirms the approach: add samesite argument to delete_cookie() and preserve it. This requires Django cookie handling knowledge but the fix is clearly specified with test cases that validate the expected behavior.,django__django-13195,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:33.532725
2,4,4,3,2,2,1,"The problem clearly identifies that a sign error exists in the rotation matrix output (one sin(x) should be negative), which strongly hints at the solution being a sign correction in the quaternion-to-rotation-matrix formula. This requires knowledge of quaternion mathematics and the standard rotation matrix formula, which is well-documented. Verification is straightforward since the expected rotation matrix for a quaternion representing rotation around the x-axis is a standard result.",sympy__sympy-15349,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:23.399601
2,4,4,3,3,2,0,"The hints clearly point to the solution: modifying `_wrap_in_pandas_container` to only set the index if it's not already defined, rather than always restoring the original input index. This requires understanding sklearn's internal output wrapping mechanism and the pandas transform output feature. The fix is localized to a specific utility function, but requires knowledge of how sklearn handles DataFrame outputs and index preservation.",scikit-learn__scikit-learn-25747,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:47.210024
2,4,4,2,2,2,1,"The problem clearly describes the issue: ImageField always connects a post_init signal handler even when width_field/height_field are not set, causing unnecessary performance overhead. The solution approach is hinted at - only connect the signal when those fields are actually used. This requires understanding Django's signal system and ImageField internals, but the fix itself is straightforward conditional logic.",django__django-16801,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:39.591010
3,5,4,2,2,2,1,"The hints section provides the exact solution patch with the specific file and line change needed. The problem is crystal clear with a reproducible example and expected vs actual behavior. However, understanding WHY this fix works requires knowledge of Django's migration serialization internals, specifically how TypeSerializer handles special cases for models.Model.",django__django-14580,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:01.922021
2,4,2,2,2,2,1,The problem clearly describes the issue (reusing dictionaries in an iterator) and suggests the solution (copy the dictionary before yielding). This is a well-known Python pattern where generators that yield mutable objects should copy them to prevent confusion. The fix is straightforward - add .copy() before yielding - and tests like list(partitions()) make verification easy.,sympy__sympy-20154,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:35.353812
1,4,4,3,3,3,0,"The problem clearly describes that chained exceptions are not being serialized properly when using xdist, and the hint mentions that exception serialization is 'limited and simplistic'. However, fixing this requires deep understanding of pytest's internal report serialization mechanism and how exception chains work in Python. The solution requires modifying serialization/deserialization logic to handle __cause__ and __context__ exception attributes, which is somewhat specialized.",pytest-dev__pytest-5787,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:27.811149
2,4,3,2,2,2,1,"The task clearly describes what needs to be done: modify Django's built-in validators to include the provided value in ValidationError so users can use %(value)s placeholder in custom error messages. The solution approach is hinted at (pass value to ValidationError), and there's even a documentation example. This requires Django framework knowledge about validators and ValidationError, but the pattern is well-established and the tests clearly show what fields need to support this feature.",django__django-13212,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:34.275166
2,4,3,2,2,2,1,"The task clearly describes changing the default pylint home directory to follow XDG Base Directory Specification. The hints mention using 'appdirs' package and suggest specific paths like `$HOME/.local/share/pylint` or `~/.cache`. This is a well-known pattern for cross-platform application data storage, but requires understanding pylint's configuration system and backwards compatibility considerations.",pylint-dev__pylint-4661,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:19.578974
2,4,4,2,3,2,0,"The problem clearly describes the issue (extra whitespace in LaTeX output) and even shows the expected fix (using % to suppress newlines). However, solving this requires understanding Sphinx's LaTeX writer internals and how inline code highlighting works. The fix involves modifying the LaTeX template generation to properly handle whitespace, which is domain-specific but the solution approach is hinted at in the problem description.",sphinx-doc__sphinx-10435,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:51.130927
3,5,3,2,2,2,1,"The problem statement and hints explicitly identify the root cause (DefaultPrinting class missing __slots__) and the exact solution (add `__slots__ = ()` to DefaultPrinting). The task requires understanding Python's __slots__ mechanism and how it interacts with inheritance, but the fix is straightforward once identified. The verification is simple - just check that Symbol instances no longer have __dict__.",sympy__sympy-20590,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:36.335848
