solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,reasoning,_task_id,_model,_provider,_extracted_at
1,3,4,3,2,4,1,"This task requires knowledge of fastText text classification, including understanding how to format training data, choose hyperparameters to balance model size (<150MB) and accuracy (>=0.62), and use quantization or dimension reduction techniques. The constraint on model size while maintaining accuracy requires experimentation with fastText parameters. Verification is difficult because the actual accuracy is tested on a private test set that the user cannot access directly.",train-fasttext,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:02.835990
2,5,3,3,2,3,1,"The task is extremely well-specified with clear input/output formats, field mappings, and conflict resolution rules. It requires knowledge of data processing tools (likely Python with pandas/pyarrow) to handle JSON, CSV, and Parquet formats. The main complexity is in implementing the field mapping, merge logic with priority handling, and conflict tracking, but these are standard ETL patterns.",multi-source-data-merger,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:47.150088
1,4,5,5,5,4,0,"This task requires implementing a complete chess move generator using only regex substitutions, which is an extremely unusual and creative constraint. It demands deep knowledge of chess rules (castling, en passant, promotion) combined with expert-level regex skills to encode game logic through pattern matching. The approach of encoding a full game state machine in regex substitution pairs is highly novel with no standard patterns to follow.",regex-chess,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:57.027771
1,4,5,5,5,3,0,"This task requires writing a metacircular evaluator in a Scheme-like language, which is a classic but highly advanced programming language theory concept. It demands deep understanding of interpreters, evaluation models, and self-referential programs. The requirement that the evaluator must interpret itself adds significant complexity, requiring careful handling of all language constructs including I/O redirection within the interpreted language's constraints.",schemelike-metacircular-eval,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:58.747440
2,4,3,3,2,3,1,"The task clearly describes what needs to be done (find and replace API keys with placeholders) and provides specific examples of the replacement format. It requires knowledge of git, regex patterns for identifying various API key formats, and tools like grep/sed/find for searching and replacing across a repository. The main challenges are correctly identifying all types of sensitive information patterns and ensuring complete sanitization without breaking the codebase.",sanitize-git-repo,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:59.203388
1,2,3,3,2,2,1,"This task requires understanding Git internals to recover lost commits - likely using git reflog to find dangling commits after checkout. The problem is somewhat vague as it doesn't specify whether changes were committed, stashed, or left uncommitted. This is a common Git recovery pattern with well-documented solutions, but requires knowledge beyond basic Git commands.",fix-git,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:34.066806
1,4,4,4,3,3,1,"This task requires deep knowledge of git server configuration (bare repositories, hooks), SSH setup, and web server configuration. The key complexity is setting up a post-receive hook that deploys content to a web-accessible directory and configuring a web server on port 8080. While each component has documented patterns, combining them correctly requires understanding git internals and server administration.",configure-git-webserver,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:26.588598
1,4,3,3,3,3,1,"This task requires knowledge of git internals to recover data from rewritten history (using git reflog, git fsck, or searching through git objects). The hint provides the secret format which helps with searching, but doesn't reveal the recovery method. The combination of recovering deleted commits AND thoroughly cleaning up afterward (likely using git filter-branch or BFG) while preserving other history adds complexity.",git-leak-recovery,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:37.191235
1,4,5,5,5,3,0,"This task requires implementing integer square root and Fibonacci computation using only basic logic gates (AND, OR, XOR, NOT, assignment) within a 32,000 line constraint. This demands deep knowledge of digital circuit design, binary arithmetic implementation at the gate level, and sequential circuit construction. The combination of isqrt and Fibonacci in a gate-level simulator is highly unusual and requires novel algorithmic thinking to fit within the constraints.",circuit-fibsqrt,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:22.378859
1,4,3,4,4,4,0,"This task requires advanced regex knowledge including lookaheads/lookbehinds, word boundaries, and combining multiple conditions (IPv4 validation + date format + 'last date only' constraint). The requirement to match only the last date in lines containing IPv4 addresses is particularly tricky and requires sophisticated regex constructs. Date validation with proper day ranges per month adds complexity, and avoiding false matches on similar-looking text requires careful boundary handling.",regex-log,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:57.185721
0,3,5,5,5,4,0,"This task requires debugging a crash that only occurs in release mode, involving a custom/modified libstdc++ compiler. The solver must understand C++ memory management, compiler optimizations, heap implementations, and potentially analyze custom compiler source code to identify the root cause. The combination of release-vs-debug behavior differences, custom compiler libraries, and memory leak constraints makes this an extremely specialized debugging challenge with no standard pattern to follow.",custom-memory-heap-crash,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:27.144107
2,4,4,4,4,4,0,"This task requires specialized SPARQL query language knowledge and understanding of RDF/Turtle graph data formats. The query involves complex multi-condition filtering (full professors, EU countries, enrollment counts) with aggregation and grouping. The solver must know EU country codes, understand the ontology structure without seeing it, and compose nested patterns with GROUP_CONCAT - a non-trivial combination that lacks a standard template.",sparql-university,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:59.335210
1,4,4,3,3,3,1,"Building CompCert from source requires knowledge of OCaml toolchain, Coq proof assistant dependencies, and cross-compilation configuration. The task is clear about requirements but doesn't specify exact build steps. CompCert has documented build instructions, but resolving dependencies (OCaml, Coq, menhir) and handling architecture-specific configuration adds complexity.",compile-compcert,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:26.127004
2,4,3,3,3,3,1,"The task clearly specifies the goal (build pMARS without X11, from Debian sources, install to specific path) and provides a verification command. It requires knowledge of Debian package management (apt-get source or similar), configure/make build processes, and how to disable X11 support during compilation. The pattern of building from Debian sources is documented but combining it with specific build flags for X11 exclusion adds moderate complexity.",build-pmars,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:22.284697
2,5,2,3,2,3,1,"The task is very clearly specified with exact output format, date ranges, and file naming conventions. It requires standard Unix tools (grep, awk, date manipulation) and multi-step reasoning to handle different date range calculations and aggregate counts. The pattern of parsing logs and generating CSV summaries is common, though the multiple overlapping date ranges add moderate complexity.",log-summary-date-ranges,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:42.939971
1,3,3,3,3,2,0,"This task requires image processing to read pseudocode, understanding the logic, implementing it in code, and producing output. The hint provides partial answer verification (starts with 'bee26a'), giving some guidance but not revealing the approach. The main challenges are OCR/image interpretation and correctly translating pseudocode logic, which is moderately unusual and requires programming skills beyond basic shell commands.",code-from-image,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:27.097737
2,4,4,3,3,3,1,"This task requires deep knowledge of QEMU virtualization, Alpine Linux administration, and SSH server configuration. While the goal is clearly specified (SSH access on port 2222 with specific credentials), the execution involves multiple complex steps: launching QEMU with proper port forwarding, configuring the VM's SSH daemon, setting root password, and ensuring proper networking. The individual components are well-documented but combining them correctly requires significant systems expertise.",qemu-alpine-ssh,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:54.428063
2,4,5,5,4,2,0,"This task requires deep cryptographic knowledge to implement a linear cryptanalysis attack on a FEAL-like cipher. While the task clearly specifies that a linear attack approach should be used with known plaintext-ciphertext pairs, executing this requires understanding of linear approximations, correlation analysis, and cipher structure. The verification is relatively straightforward (decrypt and compare plaintexts), but the implementation requires specialized cryptanalysis expertise that goes well beyond standard programming.",feal-linear-cryptanalysis,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:33.966678
1,3,5,5,5,4,0,"This task requires implementing a complete MIPS interpreter in JavaScript capable of running a DOOM executable, which demands deep knowledge of MIPS architecture, ELF file parsing, system call emulation, and graphics rendering. The task is highly unusual - building a CPU emulator from scratch to run a complex game is a major undertaking requiring thousands of lines of code. While the goal is clear, the implementation requires extensive low-level systems knowledge and careful handling of instruction decoding, memory management, and I/O.",make-mips-interpreter,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:42.646966
1,4,5,4,4,4,0,"This task requires implementing the Gilks et al. (1992) adaptive rejection sampling algorithm, which demands deep understanding of statistical sampling methods, log-concave distributions, and numerical computation. The implementation requires building piecewise linear envelopes, handling tangent lines at abscissae, and detecting non-log-concavity - all specialized statistical computing concepts. While the task requirements are clearly specified, the algorithm itself is complex and verification requires statistical tests comparing stochastic outputs to known distributions.",adaptive-rejection-sampler,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:22.604859
1,3,4,4,4,3,0,"This task requires deep knowledge of SQLite's internal file format and database recovery techniques. Binary truncation corruption means understanding how SQLite stores data pages and being able to parse partially damaged files. While the output format is clear, the recovery process itself requires specialized forensic skills and there's no standard straightforward tool for this exact scenario.",sqlite-db-truncate,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:00.191703
