solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,reasoning,_task_id,_model,_provider,_extracted_at
1,4,5,5,5,3,0,"This task requires reverse-engineering a programmatically rendered image (likely a ray-traced or path-traced scene based on the task ID) and recreating the algorithm that generated it in C, without being able to embed the image data directly. This demands deep knowledge of computer graphics, ray tracing algorithms, and the ability to deduce scene parameters (geometry, lighting, materials) from visual inspection alone. The 2k compressed size limit ensures an algorithmic solution is required, making this an extremely challenging reverse-engineering and graphics programming task.",path-tracing,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:47.746881
1,4,4,4,4,2,0,"This task requires deep Vim knowledge including macro recording, register manipulation, and efficient keystroke patterns - specialized skills not commonly used. The solver must reverse-engineer the transformation needed by comparing input.csv to expected.csv without seeing them, then craft three distinct macros under 200 keystrokes that work on 1 million rows efficiently. The constraint on allowed commands and keystroke efficiency makes this an unusual optimization problem with no standard pattern available.",large-scale-text-editing,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:39.290448
1,3,4,3,2,4,1,"This task requires knowledge of fastText library for text classification, understanding of model training hyperparameters to achieve accuracy targets while constraining model size. The main challenges are balancing model compression (quantization, dimension reduction) with accuracy requirements, and the verification is difficult since the test set is private. While fastText training is well-documented, optimizing for both size and accuracy constraints requires experimentation.",train-fasttext,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:03.639572
2,5,3,3,2,3,1,"The task provides very clear specifications including exact field mappings, priority rules, and output formats. It requires knowledge of pandas/data processing libraries and handling multiple file formats (JSON, CSV, Parquet). The ETL pattern with schema mapping and conflict resolution is a common data engineering task, but implementing the conflict tracking and report generation adds moderate complexity.",multi-source-data-merger,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:46.821171
1,4,5,5,5,4,0,"This task requires implementing a complete chess move generator using only regex substitution patterns - an extremely unusual and challenging approach. It demands deep knowledge of both chess rules (including castling, en passant, promotion) and advanced regex techniques, requiring the solver to encode complex game logic into pattern matching. The combination of chess domain expertise with the constraint of regex-only computation makes this a highly novel problem with no standard solutions available.",regex-chess,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:57.511358
1,4,5,5,5,4,0,"This task requires writing a metacircular evaluator - a Scheme interpreter written in Scheme that can interpret itself. This demands deep knowledge of programming language implementation, interpreters, and the specific scheme-like language in interp.py. The self-interpretation requirement adds significant complexity, as the evaluator must handle all language features correctly enough to run itself recursively.",schemelike-metacircular-eval,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:02.650025
2,4,3,3,2,3,1,"The task provides clear instructions on what to find and replace, with specific placeholder formats. It requires knowledge of git repositories, regex patterns for various API key formats, and tools like grep/sed/find for search and replace. The challenge lies in correctly identifying all sensitive patterns without false positives and ensuring thorough sanitization across the entire repository.",sanitize-git-repo,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:58.370819
1,3,3,3,2,2,1,"This task involves recovering lost Git changes after checking out master, which is a common Git recovery scenario. It requires knowledge of Git internals like reflog, dangling commits, or stash to find the lost changes. The task hints at the goal (find and merge changes) but doesn't specify the exact Git mechanism involved, requiring moderate domain knowledge of Git recovery techniques.",fix-git,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:32.139112
1,4,4,4,3,3,1,"This task requires deep knowledge of git server configuration (bare repositories, hooks), web server setup, and understanding how to connect them via post-receive hooks. The task is clearly specified with exact expected behavior, but requires integrating multiple systems (SSH git access, git hooks, web server). While git deployment patterns exist, combining bare repo setup with automatic web deployment requires understanding git internals and hook scripting.",configure-git-webserver,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:26.477648
1,4,3,3,2,3,1,"This task requires knowledge of git internals to recover data from rewritten history (using reflog, fsck, or searching objects). The hint about secret format helps locate it, but cleaning history while preserving other commits requires careful use of git filter-branch or BFG. This is a common security/git recovery pattern but requires specialized git knowledge beyond basic usage.",git-leak-recovery,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:35.767019
1,4,5,5,5,3,0,"This task requires implementing integer square root and Fibonacci computation using only basic logic gates (AND, OR, XOR, NOT) within a constrained number of operations. This is essentially a hardware/circuit design problem requiring deep knowledge of digital logic, arithmetic circuit design (for sqrt), and iterative computation in combinational logic. The combination of isqrt and Fibonacci in gate-level logic is extremely unusual and requires sophisticated algorithm design for bit-level operations.",circuit-fibsqrt,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:21.345442
1,4,3,4,3,4,0,"This task requires advanced regex knowledge including lookaheads/lookbehinds, word boundaries, and careful pattern construction. The challenge of matching only the last date in lines containing IPv4 addresses requires sophisticated regex techniques like negative lookahead to ensure no later dates exist. Edge cases around false matches (like user IDs resembling dates) and the multi-line matching context add significant complexity.",regex-log,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:59.949703
0,3,5,5,5,4,0,"This task requires debugging a crash that only occurs in release mode with a custom/modified compiler, requiring deep understanding of C++ memory management, compiler optimizations, and potentially modified libstdc++ internals. The solver must analyze the difference between debug and release builds of a custom in-house compiler, examine source code at /build/, and fix memory issues in user.cpp without seeing the actual code - this is an extremely specialized debugging scenario with no standard pattern to follow.",custom-memory-heap-crash,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:26.397720
2,4,4,4,4,3,0,"This task requires specialized SPARQL query language knowledge for RDF/Turtle data, including understanding of ontology structures, GROUP BY with aggregations, and FILTER conditions. The logical complexity involves combining multiple criteria (professor type, EU country membership, student enrollment counts) in a single query with proper JOIN semantics. While the task is well-specified, SPARQL queries for knowledge graphs with multiple conditions and aggregations are not common shell tasks and require domain expertise.",sparql-university,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:59.737459
1,4,4,3,3,3,1,"Building CompCert from source requires knowledge of Coq/OCaml toolchains and the specific build process for verified compilers. The task is clear about the goal but requires understanding of configure scripts, dependency management (Coq, menhir, OCaml), and architecture-specific configuration. While CompCert has documentation, the build process involves multiple specialized tools and potential compatibility issues between Coq and CompCert versions.",compile-compcert,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:25.884004
2,4,3,3,3,3,1,"The task clearly specifies the goal (build pMARS without X11 from Debian sources) and provides test commands. It requires knowledge of Debian package management (apt-get source), build systems (make/configure with flags to disable X11), and understanding of how to modify build configurations. The pattern of building from Debian sources and disabling optional dependencies is documented but requires combining several steps correctly.",build-pmars,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:20.668628
2,5,2,3,2,3,1,"The task is very clearly specified with exact output format, date ranges, and severity levels. It requires standard Unix text processing tools (grep, awk) and date manipulation, but the logic for date range calculations across multiple files adds moderate complexity. The pattern of log analysis and CSV generation is common, though combining date-based file filtering with severity counting requires careful multi-step implementation.",log-summary-date-ranges,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:41.133816
1,3,3,3,3,2,0,"This task requires OCR to read code from an image, then implementing that logic correctly. The hint provides a partial answer prefix for verification, making it easier to confirm correctness. The main challenges are accurately extracting the pseudocode from the image and correctly translating it to working code, which requires moderate domain knowledge and reasoning about the intended algorithm.",code-from-image,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:25.524591
2,4,4,3,3,2,1,"This task requires deep knowledge of QEMU virtualization (port forwarding, boot options), Alpine Linux setup, and SSH server configuration. The task clearly states the expected outcome (ssh connection with specific credentials) but requires multiple steps: starting QEMU with proper port forwarding, logging into Alpine, installing/configuring openssh, setting root password, and starting the SSH daemon. While each individual step has documented patterns, combining them requires solid systems administration knowledge.",qemu-alpine-ssh,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:53.837153
2,4,5,5,4,2,0,"This task requires deep cryptographic knowledge of linear cryptanalysis techniques specific to FEAL ciphers, which is highly specialized. While the task clearly states the approach needed (linear attack on round keys) and provides the necessary files, implementing the actual attack requires understanding linear approximations, bias calculation, and key recovery methods. The verification is straightforward (decrypt and compare), but the implementation is extremely challenging without prior cryptanalysis experience.",feal-linear-cryptanalysis,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:31.359849
1,3,5,5,5,4,0,"This task requires implementing a complete MIPS interpreter in JavaScript capable of running a complex binary (Doom), including ELF parsing, MIPS instruction execution, and system call handling. This demands deep knowledge of CPU architecture, ELF format, MIPS instruction set, and system call interfaces. The task is highly atypical - writing an emulator from scratch that can boot Doom is a substantial software engineering project, not a typical shell task.",make-mips-interpreter,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:42.076156
1,4,5,4,4,4,0,"This task requires implementing a specialized statistical algorithm (adaptive rejection sampling from Gilks et al. 1992) which demands deep understanding of computational statistics, log-concave distributions, and sampling theory. The implementation requires multiple interconnected components (piecewise linear envelopes, squeezing functions, log-concavity checks) with stochastic output that makes testing non-trivial. While the task description is clear about requirements, the actual algorithm implementation requires significant domain expertise and is not a common shell/scripting pattern.",adaptive-rejection-sampler,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:21.329106
1,3,4,4,4,3,0,"This task requires deep knowledge of SQLite database file format internals to recover data from a truncated/corrupted database. The solver needs to understand how SQLite stores data at the binary level and potentially use specialized recovery tools or write custom scripts to parse the remaining data. While the output format is clear, the recovery process itself is non-trivial and not a standard pattern with readily available solutions.",sqlite-db-truncate,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:03.945325
